,raw material 1,raw material 2,raw material 3,temperature,time
3109,0.34,0.33,0.32,105,90
3110,0.5700000000000001,0.21,0.22,98,70
3111,0.18,0.21,0.61,104,10
3112,0.27,0.28,0.45,95,80
3113,0.03,0.29,0.68,63,50
3114,0.56,0.01,0.43,65,20
3115,0.63,0.26,0.11,66,90
3116,0.6,0.23,0.17,60,20
3117,0.53,0.44,0.03,49,120
3118,0.51,0.26,0.23,67,20
3119,0.6,0.04,0.37,72,100
3120,0.67,0.15,0.18,55,70
3121,0.23,0.31,0.46,48,30
3122,0.29,0.16,0.55,59,70
3123,0.45,0.06,0.48,93,50
3124,0.42,0.28,0.3,70,120
3125,0.51,0.25,0.24,76,110
3126,0.7000000000000001,0.19,0.11,89,10
3128,0.19,0.21,0.6,107,50
3129,0.46,0.18,0.37,82,10
3130,0.25,0.26,0.49,86,80
3131,0.14,0.6,0.26,59,110
3132,0.44,0.07,0.5,57,60
3133,0.31,0.09,0.6,45,80
3134,0.5700000000000001,0.06,0.37,106,90
3135,0.17,0.38,0.45,44,90
3136,0.75,0.15,0.1,60,50
3137,0.06,0.49,0.44,79,40
3138,0.19,0.23,0.58,76,120
3139,0.43,0.27,0.3,94,90
3140,0.42,0.19,0.4,77,30
3141,0.12,0.34,0.54,46,60
3142,0.58,0.34,0.08,80,10
3143,0.18,0.45,0.37,65,60
3144,0.5,0.34,0.16,64,110
3145,0.32,0.23,0.44,91,60
3146,0.32,0.03,0.64,104,60
3147,0.4,0.19,0.41000000000000003,95,40
3148,0.36,0.26,0.38,69,90
3149,0.21,0.31,0.48,83,10
3150,0.27,0.27,0.45,86,90
3151,0.49,0.22,0.29,97,80
3152,0.01,0.46,0.53,107,80
3153,0.4,0.19,0.41000000000000003,62,30
3154,0.61,0.26,0.13,54,10
3155,0.58,0.0,0.42,70,30
3156,0.4,0.24,0.36,68,90
3157,0.32,0.12,0.56,108,80
3158,0.51,0.32,0.17,78,10
3159,0.18,0.39,0.42,80,70
3160,0.19,0.53,0.27,101,110
3161,0.27,0.12,0.61,78,10
3162,0.34,0.26,0.4,80,110
3163,0.44,0.16,0.39,42,30
3164,0.61,0.29,0.1,109,100
3165,0.41000000000000003,0.35000000000000003,0.24,104,10
3166,0.22,0.32,0.46,108,30
3167,0.24,0.39,0.37,75,40
3168,0.11,0.21,0.67,57,100
3169,0.41000000000000003,0.07,0.52,107,100
3170,0.32,0.31,0.36,47,90
3171,0.47000000000000003,0.46,0.07,107,100
3172,0.5,0.19,0.31,51,60
3173,0.08,0.23,0.6900000000000001,71,10
3174,0.2,0.0,0.8,82,130
3175,0.41000000000000003,0.3,0.29,52,110
3176,0.29,0.42,0.29,53,20
3177,0.27,0.36,0.37,83,80
3178,0.44,0.14,0.42,41,70
3179,0.62,0.27,0.12,91,120
3180,0.45,0.24,0.31,78,110
3181,0.22,0.56,0.22,108,90
3182,0.88,0.11,0.0,69,60
3183,0.65,0.24,0.1,43,70
3184,0.32,0.29,0.39,83,10
3185,0.27,0.19,0.54,58,130
3186,0.52,0.35000000000000003,0.14,68,110
3187,0.52,0.15,0.34,56,30
3188,0.34,0.25,0.41000000000000003,65,50
3189,0.41000000000000003,0.46,0.13,59,10
3190,0.3,0.35000000000000003,0.35000000000000003,61,130
3191,0.39,0.23,0.39,68,50
3192,0.36,0.2,0.43,69,100
3193,0.5,0.25,0.25,64,50
3194,0.68,0.31,0.01,44,40
3195,0.31,0.02,0.67,65,20
3196,0.0,0.36,0.63,44,100
3197,0.33,0.23,0.44,109,10
3198,0.77,0.05,0.18,88,50
3199,0.29,0.28,0.43,58,110
3200,0.32,0.27,0.41000000000000003,80,120
3201,0.14,0.31,0.55,74,30
3202,0.22,0.44,0.34,41,10
3203,0.5,0.1,0.4,105,90
3204,0.54,0.19,0.26,79,40
3205,0.35000000000000003,0.4,0.25,68,110
3206,0.38,0.01,0.61,85,80
3207,0.48,0.24,0.28,46,30
3208,0.37,0.08,0.55,93,120
3209,0.22,0.18,0.6,61,120
3210,0.24,0.27,0.49,92,40
3211,0.66,0.27,0.06,93,120
3212,0.23,0.27,0.5,43,100
3213,0.43,0.1,0.47000000000000003,69,110
3214,0.48,0.31,0.22,50,90
3215,0.38,0.15,0.46,101,20
3216,0.31,0.23,0.45,67,110
3217,0.4,0.08,0.53,83,30
3218,0.15,0.32,0.53,108,20
3219,0.63,0.29,0.07,66,20
3220,0.74,0.09,0.17,87,120
3221,0.44,0.09,0.47000000000000003,55,80
3222,0.68,0.17,0.14,48,120
3223,0.21,0.33,0.45,69,30
3224,0.41000000000000003,0.33,0.25,72,40
3225,0.04,0.31,0.65,104,90
3226,0.54,0.45,0.01,53,10
3227,0.24,0.08,0.68,68,60
3228,0.22,0.2,0.58,105,40
3229,0.45,0.02,0.53,54,120
3230,0.31,0.13,0.5700000000000001,105,10
3231,0.32,0.21,0.46,105,40
3232,0.65,0.08,0.26,61,90
3233,0.66,0.11,0.23,106,90
3234,0.65,0.31,0.04,68,110
3235,0.3,0.32,0.38,46,70
3236,0.62,0.09,0.29,92,100
3237,0.08,0.22,0.7000000000000001,86,70
3238,0.32,0.38,0.3,66,40
3239,0.33,0.21,0.46,104,10
3240,0.4,0.18,0.42,98,80
3241,0.52,0.27,0.21,47,80
3242,0.48,0.4,0.12,75,120
3243,0.65,0.07,0.28,66,40
3244,0.26,0.51,0.23,102,110
3245,0.4,0.4,0.2,57,70
3246,0.5700000000000001,0.32,0.11,44,60
3247,0.38,0.27,0.35000000000000003,60,10
3248,0.48,0.09,0.44,87,110
3249,0.4,0.21,0.39,46,110
3250,0.1,0.36,0.53,92,70
3251,0.37,0.52,0.11,60,100
3252,0.2,0.21,0.59,68,100
3253,0.56,0.32,0.13,74,80
3254,0.43,0.29,0.28,102,50
3255,0.47000000000000003,0.1,0.43,87,90
3256,0.62,0.28,0.11,86,90
3257,0.09,0.12,0.79,52,60
3258,0.44,0.24,0.33,41,50
3259,0.08,0.21,0.71,44,100
3260,0.39,0.34,0.27,81,50
3261,0.24,0.09,0.67,41,50
3262,0.22,0.43,0.36,95,40
3263,0.27,0.18,0.55,108,90
3264,0.31,0.27,0.42,84,120
3265,0.4,0.03,0.5700000000000001,105,40
3266,0.43,0.23,0.34,48,100
3267,0.37,0.3,0.32,62,70
3268,0.43,0.15,0.42,49,90
3269,0.27,0.34,0.38,98,100
3270,0.02,0.36,0.63,85,10
3271,0.28,0.17,0.55,89,100
3272,0.67,0.15,0.18,81,100
3273,0.59,0.26,0.15,83,100
3274,0.59,0.32,0.09,60,80
3275,0.55,0.25,0.2,100,10
3276,0.11,0.28,0.61,66,70
3277,0.3,0.14,0.56,56,30
3278,0.44,0.5,0.06,109,10
3279,0.59,0.18,0.23,84,90
3280,0.58,0.05,0.37,59,30
3281,0.31,0.31,0.38,74,60
3282,0.41000000000000003,0.49,0.1,109,60
3283,0.18,0.48,0.34,69,80
3284,0.55,0.11,0.34,94,70
3285,0.28,0.31,0.4,101,70
3286,0.63,0.27,0.1,42,90
3287,0.37,0.26,0.37,107,20
3288,0.5,0.24,0.27,95,120
3289,0.3,0.35000000000000003,0.35000000000000003,52,90
3290,0.65,0.18,0.18,86,50
3291,0.66,0.1,0.24,58,30
3292,0.38,0.18,0.44,76,90
3293,0.53,0.2,0.27,91,70
3294,0.15,0.35000000000000003,0.5,43,80
3295,0.22,0.25,0.54,56,80
3296,0.65,0.34,0.02,87,20
3297,0.52,0.15,0.33,101,20
3298,0.4,0.22,0.38,50,100
3299,0.52,0.21,0.27,80,90
3300,0.41000000000000003,0.31,0.27,70,100
3301,0.41000000000000003,0.14,0.45,91,100
3302,0.63,0.31,0.06,100,80
3303,0.29,0.28,0.43,79,10
3304,0.5,0.32,0.18,75,70
3305,0.25,0.33,0.42,46,120
3306,0.43,0.12,0.45,110,50
3307,0.79,0.13,0.08,84,110
3308,0.09,0.3,0.62,79,90
3309,0.45,0.13,0.42,43,60
3310,0.36,0.18,0.46,62,60
3311,0.4,0.31,0.29,63,70
3312,0.5,0.27,0.23,99,40
3313,0.68,0.27,0.05,109,30
3314,0.36,0.38,0.26,109,70
3315,0.44,0.39,0.18,85,20
3316,0.13,0.35000000000000003,0.52,109,10
3317,0.41000000000000003,0.32,0.27,62,60
3318,0.72,0.04,0.24,101,110
3319,0.38,0.52,0.1,69,80
3320,0.37,0.23,0.39,108,130
3321,0.46,0.06,0.49,47,110
3322,0.51,0.23,0.26,46,40
3323,0.5,0.01,0.49,101,90
3324,0.3,0.16,0.54,101,40
3325,0.38,0.4,0.22,49,120
3326,0.59,0.03,0.38,109,90
3327,0.45,0.04,0.51,103,110
3328,0.58,0.01,0.41000000000000003,42,10
3329,0.17,0.45,0.38,63,60
3330,0.42,0.09,0.48,88,70
3331,0.75,0.05,0.21,42,40
3332,0.46,0.29,0.25,76,20
3333,0.23,0.36,0.42,99,40
3334,0.78,0.02,0.2,101,70
3335,0.17,0.07,0.76,70,40
3336,0.55,0.38,0.07,103,120
3337,0.37,0.12,0.51,70,110
3338,0.47000000000000003,0.03,0.5,82,120
3339,0.35000000000000003,0.23,0.42,89,70
3340,0.42,0.17,0.41000000000000003,44,90
3341,0.06,0.47000000000000003,0.47000000000000003,43,120
3342,0.31,0.36,0.33,87,100
3343,0.44,0.14,0.42,41,110
3344,0.37,0.49,0.14,82,20
3345,0.72,0.01,0.26,53,90
3346,0.11,0.41000000000000003,0.48,44,30
3347,0.52,0.19,0.29,96,90
3348,0.38,0.21,0.41000000000000003,108,110
3349,0.28,0.19,0.53,104,90
3350,0.44,0.34,0.23,65,50
3351,0.03,0.11,0.86,61,120
3352,0.35000000000000003,0.1,0.55,100,90
3353,0.45,0.46,0.1,78,30
3354,0.22,0.14,0.63,84,80
3355,0.36,0.25,0.39,77,70
3356,0.78,0.1,0.12,81,10
3357,0.5,0.22,0.28,87,10
3358,0.04,0.31,0.65,87,60
3359,0.47000000000000003,0.34,0.19,90,60
3360,0.49,0.08,0.43,54,70
3361,0.49,0.51,0.0,89,110
3362,0.47000000000000003,0.19,0.35000000000000003,97,100
3363,0.45,0.02,0.53,71,20
3364,0.36,0.52,0.11,90,70
3365,0.54,0.14,0.32,95,90
3366,0.33,0.43,0.24,53,50
3367,0.42,0.11,0.46,56,90
3368,0.9,0.04,0.06,108,50
3369,0.31,0.22,0.47000000000000003,48,50
3370,0.42,0.18,0.39,95,70
3371,0.06,0.28,0.65,109,50
3372,0.63,0.2,0.16,62,30
3373,0.55,0.38,0.07,60,20
3374,0.26,0.23,0.51,61,40
3375,0.17,0.25,0.58,77,60
3376,0.07,0.19,0.73,49,60
3377,0.53,0.22,0.25,90,100
3378,0.43,0.34,0.23,79,60
3379,0.9,0.04,0.06,100,80
3380,0.29,0.19,0.52,52,60
3381,0.44,0.14,0.42,105,120
3382,0.49,0.27,0.23,72,50
3383,0.34,0.0,0.66,86,120
3384,0.17,0.42,0.41000000000000003,65,110
3385,0.08,0.09,0.8300000000000001,87,70
3386,0.16,0.43,0.41000000000000003,95,90
3387,0.61,0.39,0.01,98,30
3388,0.04,0.37,0.59,54,60
3389,0.76,0.22,0.02,52,90
3390,0.32,0.17,0.51,67,90
3391,0.4,0.45,0.15,106,30
3392,0.48,0.19,0.33,72,90
3393,0.2,0.26,0.53,69,40
3394,0.5,0.15,0.35000000000000003,45,10
3395,0.27,0.1,0.63,69,80
3396,0.4,0.1,0.49,58,60
3397,0.05,0.41000000000000003,0.54,78,110
3398,0.09,0.27,0.63,64,50
3399,0.12,0.42,0.46,80,70
3400,0.12,0.24,0.64,76,60
3401,0.37,0.32,0.31,56,20
3402,0.41000000000000003,0.24,0.35000000000000003,101,90
3403,0.58,0.01,0.41000000000000003,107,80
3404,0.43,0.49,0.08,97,60
3405,0.21,0.2,0.59,42,30
3406,0.16,0.28,0.5700000000000001,66,90
3407,0.44,0.26,0.3,63,80
3408,0.35000000000000003,0.38,0.27,107,110
3409,0.24,0.2,0.56,40,80
3410,0.2,0.35000000000000003,0.44,109,80
3411,0.49,0.17,0.35000000000000003,41,70
3412,0.45,0.1,0.46,83,90
3413,0.63,0.03,0.34,59,120
3414,0.47000000000000003,0.37,0.17,51,50
3415,0.18,0.47000000000000003,0.35000000000000003,75,100
3416,0.44,0.09,0.46,42,70
3417,0.21,0.13,0.66,44,80
3418,0.42,0.25,0.33,64,90
3419,0.41000000000000003,0.21,0.38,62,20
3420,0.38,0.15,0.47000000000000003,63,100
3421,0.43,0.34,0.24,85,80
3422,0.34,0.29,0.37,76,60
3423,0.54,0.19,0.27,77,100
3424,0.47000000000000003,0.2,0.33,56,80
3425,0.47000000000000003,0.33,0.2,42,20
3426,0.44,0.12,0.44,92,20
3427,0.05,0.53,0.43,81,120
3428,0.73,0.02,0.26,104,50
3429,0.07,0.44,0.48,65,120
3430,0.5700000000000001,0.25,0.17,86,30
3431,0.75,0.11,0.14,101,10
3432,0.07,0.3,0.63,99,30
3433,0.42,0.23,0.34,81,110
3435,0.41000000000000003,0.05,0.54,41,40
3436,0.45,0.11,0.45,83,40
3437,0.52,0.24,0.24,75,120
3438,0.54,0.21,0.25,109,120
3439,0.45,0.3,0.25,80,20
3440,0.23,0.1,0.67,71,10
3441,0.36,0.28,0.36,49,20
3442,0.49,0.06,0.45,100,110
3443,0.39,0.24,0.37,56,20
3444,0.22,0.02,0.76,98,30
3445,0.7000000000000001,0.04,0.26,70,110
3446,0.18,0.37,0.45,48,70
3447,0.39,0.24,0.37,106,120
3448,0.31,0.36,0.33,62,40
3449,0.51,0.19,0.29,60,50
3450,0.51,0.07,0.42,57,90
3451,0.27,0.12,0.62,107,110
3452,0.24,0.45,0.32,42,80
3453,0.53,0.17,0.29,76,110
3454,0.39,0.29,0.32,58,40
3455,0.44,0.16,0.39,83,40
3456,0.02,0.08,0.9,56,60
3457,0.66,0.03,0.31,98,80
3458,0.18,0.41000000000000003,0.42,68,40
3459,0.2,0.29,0.51,93,50
3460,0.64,0.2,0.16,91,80
3461,0.41000000000000003,0.23,0.36,94,100
3462,0.48,0.12,0.4,42,50
3463,0.16,0.46,0.37,87,60
3464,0.23,0.27,0.5,65,90
3465,0.67,0.17,0.16,71,50
3466,0.45,0.16,0.4,95,40
3467,0.47000000000000003,0.24,0.29,108,120
3468,0.59,0.15,0.27,99,110
3469,0.62,0.29,0.09,94,100
3470,0.29,0.37,0.33,106,90
3471,0.47000000000000003,0.35000000000000003,0.19,76,30
3472,0.54,0.37,0.09,49,40
3473,0.35000000000000003,0.34,0.3,61,40
3474,0.44,0.21,0.35000000000000003,107,50
3475,0.28,0.29,0.43,103,70
3476,0.25,0.12,0.63,48,120
3477,0.5700000000000001,0.17,0.26,71,70
3478,0.14,0.36,0.51,80,120
3479,0.35000000000000003,0.21,0.44,53,70
3480,0.54,0.19,0.27,68,90
3481,0.31,0.17,0.52,80,30
3482,0.58,0.18,0.24,110,30
3483,0.11,0.33,0.56,72,120
3484,0.14,0.32,0.54,103,60
3485,0.26,0.45,0.29,59,50
3486,0.73,0.09,0.17,43,50
3487,0.47000000000000003,0.33,0.19,56,10
3488,0.9,0.09,0.0,62,50
3489,0.56,0.38,0.06,45,70
3490,0.52,0.16,0.32,79,30
3491,0.53,0.11,0.36,66,70
3492,0.41000000000000003,0.43,0.16,46,40
3493,0.13,0.2,0.67,78,70
3494,0.25,0.3,0.45,56,60
3495,0.54,0.13,0.33,92,70
3496,0.85,0.12,0.03,64,60
3497,0.47000000000000003,0.02,0.51,69,50
3498,0.65,0.17,0.18,95,40
3499,0.36,0.28,0.36,40,120
3500,0.87,0.04,0.09,69,40
3501,0.38,0.04,0.58,63,110
3502,0.6,0.24,0.16,62,20
3503,0.39,0.09,0.53,92,60
3504,0.38,0.11,0.51,87,110
3505,0.42,0.34,0.23,84,30
3506,0.65,0.0,0.35000000000000003,98,70
3507,0.1,0.26,0.65,52,70
3508,0.33,0.05,0.61,91,60
3509,0.53,0.28,0.18,85,100
3510,0.61,0.35000000000000003,0.04,94,70
3511,0.55,0.07,0.38,81,60
3512,0.32,0.24,0.44,98,30
3513,0.42,0.23,0.35000000000000003,44,60
3514,0.08,0.16,0.76,87,60
3515,0.02,0.29,0.6900000000000001,104,50
3516,0.43,0.05,0.51,43,80
3517,0.25,0.27,0.48,57,120
3518,0.17,0.24,0.6,50,10
3519,0.41000000000000003,0.23,0.35000000000000003,96,60
3520,0.46,0.12,0.42,81,20
3521,0.53,0.25,0.22,97,50
3522,0.56,0.32,0.12,67,70
3523,0.72,0.26,0.03,65,130
3524,0.44,0.13,0.43,65,80
3525,0.58,0.29,0.13,87,60
3526,0.29,0.19,0.52,76,50
3527,0.37,0.26,0.38,101,30
3528,0.39,0.2,0.41000000000000003,70,110
3529,0.51,0.13,0.35000000000000003,55,70
3530,0.11,0.15,0.73,69,90
3531,0.59,0.07,0.34,69,100
3532,0.63,0.29,0.09,98,30
3533,0.12,0.31,0.58,104,10
3534,0.4,0.22,0.38,56,10
3535,0.08,0.15,0.76,48,80
3536,0.19,0.27,0.54,64,10
3537,0.38,0.28,0.34,96,60
3538,0.23,0.34,0.43,93,60
3539,0.4,0.15,0.45,95,40
3541,0.46,0.54,0.0,70,50
3542,0.42,0.13,0.44,57,30
3543,0.08,0.31,0.6,80,120
3544,0.35000000000000003,0.19,0.46,66,40
3545,0.38,0.15,0.47000000000000003,85,20
3546,0.37,0.02,0.61,79,60
3547,0.38,0.18,0.44,71,40
3548,0.41000000000000003,0.26,0.34,62,100
3549,0.6,0.33,0.07,68,50
3550,0.33,0.29,0.38,84,20
3551,0.46,0.26,0.27,72,30
3552,0.54,0.34,0.13,44,90
3553,0.27,0.59,0.15,97,120
3554,0.29,0.02,0.68,86,50
3555,0.41000000000000003,0.2,0.39,95,40
3556,0.54,0.08,0.38,89,30
3557,0.44,0.13,0.43,47,60
3558,0.54,0.31,0.15,74,90
3559,0.12,0.38,0.5,75,40
3560,0.59,0.14,0.26,45,50
3561,0.17,0.55,0.28,76,100
3562,0.02,0.22,0.76,104,40
3563,0.46,0.26,0.28,110,110
3564,0.43,0.56,0.01,55,110
3565,0.5,0.25,0.25,101,90
3566,0.05,0.36,0.58,42,80
3567,0.35000000000000003,0.28,0.37,99,90
3568,0.19,0.31,0.5,71,80
3569,0.43,0.45,0.12,69,80
3570,0.59,0.3,0.11,52,20
3571,0.68,0.2,0.13,107,120
3572,0.36,0.31,0.32,88,60
3573,0.85,0.08,0.07,105,60
3574,0.1,0.44,0.46,55,50
3575,0.43,0.32,0.25,60,30
3576,0.39,0.17,0.44,99,90
3577,0.3,0.03,0.67,73,130
3578,0.47000000000000003,0.21,0.32,89,40
3579,0.25,0.12,0.64,109,120
3580,0.12,0.18,0.7000000000000001,78,130
3581,0.38,0.22,0.4,69,20
3582,0.25,0.28,0.47000000000000003,54,110
3583,0.41000000000000003,0.09,0.5,104,110
3584,0.43,0.2,0.37,56,80
3585,0.9,0.0,0.1,109,30
3586,0.31,0.36,0.33,108,60
3587,0.38,0.03,0.59,64,60
3588,0.18,0.48,0.35000000000000003,69,30
3589,0.54,0.16,0.3,87,80
3590,0.61,0.35000000000000003,0.04,42,50
3591,0.05,0.3,0.65,93,10
3592,0.5700000000000001,0.26,0.17,57,100
3593,0.33,0.36,0.31,47,60
3594,0.48,0.29,0.23,91,80
3595,0.49,0.09,0.42,84,130
3596,0.39,0.34,0.28,64,20
3597,0.75,0.24,0.01,104,90
3598,0.68,0.14,0.18,58,110
3599,0.4,0.13,0.47000000000000003,51,70
3600,0.67,0.13,0.2,95,100
3601,0.42,0.19,0.39,92,30
3602,0.08,0.51,0.41000000000000003,60,50
3603,0.58,0.19,0.22,78,110
3604,0.75,0.08,0.17,72,120
3605,0.3,0.31,0.4,80,50
3606,0.06,0.45,0.48,100,50
3607,0.11,0.24,0.65,57,80
3608,0.3,0.25,0.45,74,50
3609,0.52,0.47000000000000003,0.01,87,80
3610,0.52,0.03,0.45,46,40
3611,0.01,0.38,0.61,67,90
3612,0.71,0.2,0.08,58,70
3613,0.46,0.12,0.42,80,60
3614,0.05,0.37,0.58,105,70
3615,0.01,0.43,0.56,80,80
3616,0.37,0.53,0.1,65,60
3617,0.42,0.12,0.47000000000000003,80,60
3618,0.05,0.43,0.53,68,30
3619,0.46,0.15,0.39,74,100
3620,0.6,0.31,0.09,48,30
3621,0.75,0.15,0.1,78,50
3622,0.3,0.38,0.32,79,100
3623,0.18,0.42,0.4,64,100
3624,0.36,0.53,0.11,89,20
3625,0.3,0.22,0.48,88,80
3626,0.51,0.44,0.04,99,40
3627,0.16,0.56,0.28,70,20
3628,0.32,0.32,0.36,66,50
3629,0.33,0.25,0.42,86,90
3630,0.34,0.23,0.43,54,20
3631,0.22,0.05,0.73,65,20
3632,0.29,0.23,0.48,62,120
3633,0.59,0.37,0.04,81,10
3634,0.71,0.02,0.27,105,10
3635,0.2,0.27,0.53,54,20
3636,0.04,0.2,0.76,103,30
3637,0.56,0.26,0.17,70,80
3638,0.24,0.35000000000000003,0.41000000000000003,70,30
3639,0.3,0.24,0.46,68,20
3640,0.44,0.37,0.18,84,100
3641,0.28,0.39,0.33,91,70
3642,0.11,0.34,0.55,74,70
3643,0.62,0.33,0.05,91,80
3644,0.38,0.11,0.52,80,70
3645,0.56,0.07,0.37,53,60
3646,0.68,0.1,0.22,46,90
3647,0.39,0.34,0.27,90,30
3648,0.35000000000000003,0.27,0.38,110,10
3649,0.5700000000000001,0.25,0.18,79,10
3650,0.46,0.08,0.45,69,50
3651,0.38,0.27,0.35000000000000003,95,60
3652,0.86,0.13,0.01,107,80
3653,0.17,0.26,0.56,63,20
3654,0.42,0.16,0.41000000000000003,78,50
3655,0.31,0.15,0.55,96,40
3656,0.35000000000000003,0.25,0.39,47,70
3657,0.48,0.14,0.38,87,80
3658,0.72,0.17,0.12,65,90
3659,0.52,0.36,0.11,66,80
3660,0.34,0.19,0.47000000000000003,43,60
3661,0.6,0.26,0.14,86,20
3662,0.58,0.36,0.06,68,30
3663,0.5700000000000001,0.06,0.37,71,30
3664,0.38,0.47000000000000003,0.15,97,90
3665,0.42,0.36,0.22,41,30
3666,0.29,0.19,0.52,110,100
3667,0.75,0.18,0.07,61,80
3668,0.33,0.15,0.51,43,80
3669,0.47000000000000003,0.14,0.39,106,130
3670,0.18,0.1,0.72,76,120
3671,0.79,0.03,0.18,40,110
3672,0.5700000000000001,0.08,0.35000000000000003,61,120
3673,0.2,0.32,0.48,90,110
3674,0.34,0.33,0.33,59,70
3675,0.56,0.1,0.34,61,10
3676,0.47000000000000003,0.37,0.16,104,10
3677,0.41000000000000003,0.1,0.49,75,30
3678,0.66,0.12,0.22,102,130
3679,0.65,0.13,0.22,108,120
3680,0.27,0.09,0.64,64,130
3681,0.17,0.17,0.66,77,90
3682,0.2,0.41000000000000003,0.39,108,110
3683,0.4,0.53,0.07,109,10
3684,0.8,0.09,0.11,79,30
3685,0.39,0.03,0.58,58,10
3686,0.42,0.11,0.46,59,90
3687,0.5700000000000001,0.25,0.17,72,60
3688,0.76,0.01,0.23,63,130
3689,0.26,0.3,0.45,106,90
3690,0.77,0.05,0.18,101,40
3691,0.53,0.06,0.41000000000000003,95,70
3692,0.44,0.54,0.02,81,80
3693,0.34,0.36,0.3,84,90
3694,0.85,0.01,0.14,99,70
3695,0.61,0.06,0.33,43,120
3696,0.49,0.28,0.24,84,120
3697,0.08,0.5700000000000001,0.35000000000000003,52,90
3698,0.49,0.25,0.26,69,40
3699,0.06,0.27,0.66,97,90
3700,0.11,0.38,0.51,88,20
3701,0.32,0.21,0.47000000000000003,53,20
3702,0.18,0.45,0.37,82,40
3703,0.46,0.12,0.43,61,70
3704,0.5,0.25,0.25,99,50
3705,0.09,0.28,0.63,46,100
3706,0.61,0.07,0.32,56,50
3707,0.45,0.15,0.4,109,70
3708,0.22,0.09,0.6900000000000001,46,120
3709,0.25,0.49,0.26,83,130
3710,0.15,0.07,0.78,63,20
3711,0.36,0.05,0.59,41,110
3712,0.51,0.23,0.27,63,60
3713,0.25,0.12,0.62,55,10
3714,0.46,0.4,0.14,105,20
3715,0.45,0.42,0.14,49,90
3716,0.1,0.46,0.43,108,100
3717,0.25,0.3,0.45,89,80
3718,0.41000000000000003,0.34,0.25,103,90
3719,0.45,0.09,0.46,79,70
3720,0.64,0.29,0.07,96,70
3721,0.22,0.29,0.49,64,40
3722,0.37,0.36,0.27,62,130
3723,0.51,0.07,0.43,82,90
3724,0.36,0.29,0.36,73,60
3725,0.33,0.08,0.59,96,60
3726,0.63,0.16,0.21,107,110
3727,0.37,0.29,0.34,98,10
3728,0.2,0.36,0.44,90,110
3729,0.32,0.03,0.65,45,70
3730,0.38,0.31,0.31,76,70
3731,0.4,0.24,0.36,92,50
3732,0.24,0.23,0.53,83,40
3733,0.41000000000000003,0.51,0.08,85,80
3734,0.11,0.43,0.46,79,110
3735,0.46,0.05,0.49,49,70
3736,0.35000000000000003,0.32,0.33,110,110
3737,0.68,0.02,0.3,102,30
3738,0.55,0.04,0.42,107,70
3739,0.37,0.15,0.49,52,90
3740,0.23,0.4,0.37,106,110
3741,0.42,0.1,0.47000000000000003,66,70
3742,0.5,0.09,0.41000000000000003,104,50
3743,0.02,0.36,0.62,96,30
3744,0.62,0.11,0.27,47,40
3745,0.1,0.38,0.52,51,90
3746,0.36,0.26,0.39,41,120
3747,0.24,0.41000000000000003,0.35000000000000003,107,40
3748,0.28,0.14,0.58,60,20
3749,0.34,0.29,0.37,97,120
3750,0.42,0.06,0.52,43,70
3751,0.53,0.09,0.38,63,90
3752,0.11,0.27,0.62,67,80
3753,0.51,0.13,0.36,66,20
3754,0.44,0.44,0.12,59,40
3755,0.39,0.28,0.33,70,40
3756,0.41000000000000003,0.15,0.44,63,80
3757,0.39,0.16,0.45,80,90
3758,0.38,0.12,0.5,59,100
3759,0.11,0.3,0.59,70,70
3760,0.47000000000000003,0.12,0.41000000000000003,43,100
3761,0.58,0.24,0.17,60,120
3762,0.4,0.24,0.36,98,40
3763,0.28,0.33,0.39,97,60
3764,0.34,0.17,0.49,83,40
3765,0.64,0.08,0.28,57,40
3766,0.33,0.38,0.29,76,70
3767,0.27,0.03,0.6900000000000001,92,50
3768,0.3,0.44,0.27,106,100
3769,0.47000000000000003,0.05,0.48,50,30
3770,0.49,0.49,0.02,96,80
3771,0.66,0.31,0.03,109,100
3772,0.23,0.16,0.6,64,60
3773,0.42,0.16,0.43,47,10
3774,0.6,0.01,0.39,63,110
3775,0.29,0.09,0.62,101,40
3776,0.56,0.19,0.25,41,10
3777,0.24,0.21,0.55,52,10
3778,0.76,0.11,0.13,94,100
3779,0.48,0.17,0.35000000000000003,98,50
3780,0.12,0.33,0.56,43,110
3781,0.45,0.4,0.15,58,60
3782,0.54,0.03,0.43,53,10
3783,0.58,0.19,0.23,78,50
3784,0.23,0.24,0.53,102,90
3785,0.43,0.21,0.36,54,60
3786,0.37,0.26,0.37,74,10
3787,0.5,0.09,0.42,96,60
3788,0.47000000000000003,0.25,0.28,53,90
3789,0.45,0.1,0.45,81,10
3790,0.8,0.17,0.04,54,30
3791,0.39,0.27,0.34,69,100
3792,0.43,0.37,0.2,51,120
3793,0.2,0.03,0.76,61,30
3794,0.62,0.21,0.17,72,60
3795,0.45,0.21,0.35000000000000003,71,100
3796,0.49,0.14,0.37,77,40
3797,0.47000000000000003,0.46,0.07,78,20
3798,0.36,0.19,0.45,58,50
3799,0.55,0.13,0.32,93,60
3800,0.36,0.14,0.5,55,10
3801,0.47000000000000003,0.45,0.08,93,120
3802,0.38,0.33,0.3,107,120
3803,0.79,0.2,0.01,102,40
3804,0.4,0.19,0.4,42,90
3805,0.49,0.2,0.31,69,60
3806,0.79,0.06,0.15,90,110
3807,0.41000000000000003,0.35000000000000003,0.23,70,10
