,SMILES
2945,CC12CCCCC1CC(=O)C1C2CC(=O)C2(C)C(c3cc(=Nc4ccc(-c5c6c(oc7c5CCc5ccccc5-7)-c5ccccc5CC6)cc4)cc(N4N=C(c5ccc(N(=O)O)cc5)C(=NO)C4=O)o3)CCC12
2946,CC12CCCCC1CC(=O)C1C2CCC2(C)C(Nc3cccnc3C3(Br)C(=O)C4(C)CCC3C4(C)C)CCC12
2947,CC12CCCCC1CC(=O)C1C2CCC2(C)C(OC3C(O)CNC3C3C=Cc4ccccc4N3N=O)CCC12
2948,CC12CCCCC1CC(=O)C1C2CCC2(C)C1CCC2C(O)(c1nnnn1)C1CCC2C3CC(=O)C4(O)CC(=O)CCC4(C)C3CCC21C
2949,CC12CCCCC1CCC1C2CC(=O)C2(C)C(C(CCCC(=O)O)C(Cl)Cl)CCC12
2950,CC12CCCCC1CCC1C2CC(=O)C2(C)C(C3CCCC3C3N=C(c4ccc(N(=O)O)cc4)OC3=O)CCC12
2951,CC12CCCCC1CCC1C2CC(=O)C2(C)C(Oc3ccccc3Oc3ccc(O)c(N(=O)O)c3)CCC12
2952,CC12CCCCC1CCC1C2CC(=O)C2(C)C(c3cc(C4(C#N)Cc5ccccc5C(=O)O4)c(C#N)c(=O)n3N)CCC12
2953,CC12CCCCC1CCC1C2CC(=O)C2(C)C1CCC2C1(c2ncnc(N)n2)C(=O)NCNC1=O
2954,CC12CCCCC1CCC1C2CC(O)C2(C)C(C3Cc4cc5c(cc4NC3=O)NC(=O)C(c3nnc4ncccc34)C5)CCC12
2955,CC12CCCCC1CCC1C2CC(O)C2(C)C(CC(NCS)C(=O)O)CCC12
2956,CC12CCCCC1CCC1C2CC(O)C2(C)C(CCCCP(=O)(O)OC(=O)O)CCC12
2957,CC12CCCCC1CCC1C2CC(O)C2(C)C(Cc3ccc(OCc4cc(Cl)ccc4O)cc3)CCC12
2958,CC12CCCCC1CCC1C2CC(O)C2(C)C(OC=CC(=O)CCc3nnc(S)n3N=Cc3ccc(F)cc3)CCC12
2959,CC12CCCCC1CCC1C2CC(O)C2(C)C(c3ccc(C4c5ccccc5COc5ccccc54)cc3F)CCC12
2960,CC12CCCCC1CCC1C2CC(O)C2(C)C1CCC2C1SCC(=O)N1NC(=O)CCCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21
2961,CC12CCCCC1CCC1C2CCC2(C)C(C(=O)CN(Nc3ccc4c(c3)OCCO4)c3cc(Br)cc(Br)c3N)CCC12
2962,CC12CCCCC1CCC1C2CCC2(C)C(CCC(C(=O)O)C3SC(=S)NC3=O)CCC12
2963,CC12CCCCC1CCC1C2CCC2(C)C(OC(Br)CC(=O)C(F)(F)F)CCC12
2964,CC12CCCCC1CCC1C2CCC2(C)C(OC(N)C(=O)NNc3ccccc3)CCC12
2965,CC12CCCCC1CCC1C2CCC2(C)C(OCC(Br)Cc3ccc4c(c3O)CN3CCC(=O)CC3C4O)CCC12
2966,CC12CCCCC1CCC1C2CCC2(C)C(Oc3sc4sc(-c5csc(C(C#N)=NNc6cccc(N(=O)O)c6)n5)c(N)c4c3N)CCC12
2967,CC12CCCCC1CCC1C2CCC2(C)C1CCC2n1ncc(N(O)=Nc2cnn(-c3c(Cl)cccc3Cl)c2C#N)c1C#N
2968,CC1=C(C(=O)C(=O)C(C(=O)Nc2nc3ccccc3s2)=C2SC3=C(C(=O)c4ccccc4C3=O)N2C(Br)CBr)S(=O)(=O)CCO1
2969,CC1=C(C(=O)C(=O)C(C)C)C(C(C)(C)C(=O)O)C(c2nc3ccccc3s2)=C(N)O1
2970,CC1=C(C(=O)C(=O)C(C)CC(=O)O)C(C2(O)CCC3(O)C4CCC5=CC(=O)CCC5(C)C4CCC23C)NC(=O)N1
2971,CC1=C(C(=O)C(=O)C(CCCCN)Nc2csc(C(C#N)=NNc3ccc(C)cc3)n2)S(=O)(=O)CCO1
2972,CC1=C(C(=O)C(=O)C(Cc2nnc3c2C(c2ccc(Cl)cc2Cl)C(C#N)=C(N)O3)C(=O)c2csc(C(C#N)=NNc3cc(Cl)ccc3Cl)n2)SCCO1
2973,CC1=C(C(=O)C(=O)C2=C(C(=O)NCCCC(=O)NO)Cc3cc4c(cc3C2)CC(C(=O)c2ccc3ccccc3c2O)=C(C(=O)Cc2cc(Br)cc(N(=O)O)c2O)C4)C(C)NC(=O)N1
2974,CC1=C(C(=O)C(=O)CC(C)C)C(CC2CO2)NC(=O)N1
2975,CC1=C(C(=O)C(=O)CCC[PH](c2ccccc2)(c2ccccc2)c2ccccc2)C(c2cc(N(=O)O)c(C)c(N(=O)O)c2)NC(=S)N1C
2976,CC1=C(C(=O)C(=O)NC(=O)O)Cc2ccccc21
2977,CC1=C(C(=O)C(Br)C2NC(=O)NC2=O)SCCO1
2978,CC1=C(C(=O)C(C)C(=O)OC2(C#Cc3ccccc3)Cc3ccccc32)C(C)N=N1
2979,CC1=C(C(=O)C(CCC(=O)O)C(C)(C)C(=O)O)C(N2CCC=C2C(=O)O)NC(=O)N1
2980,CC1=C(C(=O)C(CCCl)c2cc(Cl)c(Cl)cc2O)C(C)N=N1
2981,CC1=C(C(=O)C(CN=Cc2ccc(C=NCC(ONc3cc(C)nc(C)n3)Oc3cc(Br)cc(Br)c3N)c(N(=O)O)c2)C2CC3(C)Nc4ccccc4C(O3)C2N(=O)O)S(=O)(=O)CCO1
2982,CC1=C(C(=O)C(NC2(C3=CCCCCC3)C(=O)NC(=O)NC2=O)C(=O)O)Cc2ccccc21
2983,CC1=C(C(=O)C(Nc2cc(=O)n(C)c(=O)n2C)c2cc(Nc3onc(C)c3C)c(N(=O)O)cc2O)CCCO1
2984,CC1=C(C(=O)C2(C)CC(C)(C)c3ccc(C)cc3O2)C(c2ccc(O)cc2C)N(C)C(=O)N1C
2985,CC1=C(C(=O)C2(C)CCC(CC(Cl)(Cl)Cl)C2(C)C)C(C)N=N1
2986,CC1=C(C(=O)C2(C3(c4ccc5c(c4)C(C(=O)O)C5)C(=O)C4(C)CCC3C4(C)C)C(=O)C3(C)CCC2C3(C)C)SCCO1
2987,CC1=C(C(=O)C2(C3CCN(Cc4ccc(N(=O)O)cc4)CC3)CCC(=O)NC2=O)C(C)N=N1
2988,CC1=C(C(=O)C2(Oc3c(Cl)cccc3Cl)Cc3ccc(C)cc3C(=O)O2)Cc2ccccc21
2989,CC1=C(C(=O)C2(n3cnc4c(=O)nc(N)nc43)OC(C3OC(C)C(O)C(N)C3O)C(OC34ON3c3ccccc3C4=O)C2ONc2ccc(N(=O)O)cc2N(=O)O)SCCO1
2990,CC1=C(C(=O)C23CC(=NNC(N)=O)C(C)C2C3)C(c2cc3c(cc2O)CCNC3)N(C=O)C(=O)N1
2991,CC1=C(C(=O)C2C(=O)CC(C)(C)CC2=O)C(c2nnc3c2C(c2ccc(C)cc2)C(C#N)=C(N)O3)N(C)C(=O)N1C
2992,CC1=C(C(=O)C2C(C)(O)CCC3C(C)(C)CCCC32C)C(C2C=c3ccccc3=N2)N(C=O)C(=O)N1
2993,CC1=C(C(=O)C2C(O)=C(C(N)=O)C(=O)C3(O)C(O)=C4C(=O)c5c(O)ccc(Cl)c5C(C)(O)C4CC23)C(N2(C)CC=CC2)NC(=S)N1
2994,CC1=C(C(=O)C2C(O)=C(C(N)=O)C(=O)C3(O)C(O)=C4C(=O)c5c(O)ccc(Cl)c5C(O)C4CC23)C(NC(CO)C(N)=O)C(C(=O)C2CCC3C4C(=O)CC5CCCCC5(C)C4CCC23C)=C(C)N1
2995,CC1=C(C(=O)C2C3CC4C5N(C)c6ccccc6C56CC(C3C6O)N4C2O)C(c2c(C)cc(C)cc2C)C(C(=O)C2(O)CCC3C4CCC5=CC(=O)C=CC5(C)C4C(O)CC32C)=C(C)N1
2996,CC1=C(C(=O)C2C3CCC(C)(C2O)C3(C)C)C(c2ccc3ccccc3c2C)NC(=S)N1C
2997,CC1=C(C(=O)C2CC(C)CC(C)C2=O)C(Cc2ccc(N(=O)O)o2)NC(=O)N1C
2998,CC1=C(C(=O)C2CCCC2)C(C2CCC3C4C(O)CC5CC(O)CCC5(C)C4CC(O)C23C)C(c2nc3ccccc3s2)=C(N)O1
2999,CC1=C(C(=O)C2CCCN2C)C(c2cc(C)cc(C)c2)N(C)C(=O)N1C
3000,CC1=C(C(=O)C2N=C(c3ccc(Cl)cc3)OC2=O)C(NC2=C(Cl)C(=O)c3ccccc3C2=O)NC(=O)N1C
3001,CC1=C(C(=O)C2Nc3ccccc3NC2C(=O)C2(O)c3ccccc3-c3ccc(Cl)cc32)C(C)N=N1
3002,CC1=C(C(=O)CC(=NO)C(=O)O)C(Oc2c(Cl)cccc2Cl)NC(=O)N1C
3003,CC1=C(C(=O)CC(=O)C(c2cc3ccccc3o2)c2c(C)ccc3c2CCC2C3CCC3CC(O)CCC32C)CCCO1
3004,CC1=C(C(=O)CC(=O)NC(=O)C(C)(C(F)(F)F)C(F)(F)F)C(C)N=N1
3005,CC1=C(C(=O)CC2=C(C=NNc3ccc(N(=O)O)cc3N(=O)O)CCCC2)C(C2CC3=C4C=CCC=C4N=C3CN2)NC(=O)N1C
3006,CC1=C(C(=O)CCCC(=O)O)C(C2CCC(C3C(=O)NC(=O)NC3=O)CC2)NC(=O)N1C
3007,CC1=C(C(=O)CCCC(C)(C)C(=O)O)C(NS(O)(O)c2cccs2)N(C=O)C(=O)N1
3008,CC1=C(C(=O)CCCCNOC2CCC3(C)C(CCC4C5CCC(=O)C5(C)CCC43)C2)C(C)NC(=O)N1
3009,CC1=C(C(=O)CCCCl)C(Cc2c(N)c3ccccc3oc2=O)N(C=O)C(=O)N1
3010,CC1=C(C(=O)CCl)C(NS(O)(O)c2ccccc2)C(C(=O)C(=O)C(C#N)=NNc2cccc(N(=O)O)c2)=C(C)N1
3011,CC1=C(C(=O)Cc2cc(CN3NC(=O)CC3=O)c(Nc3cc(=O)oc4ccccc34)cc2Cc2ccc(NNc3ccccc3)cc2)CCCO1
3012,CC1=C(C(=O)Cc2ccc(N(=O)O)cc2S(O)(O)O)C(C(Br)C(C)Br)C(c2nc3ccccc3s2)=C(N)O1
3013,CC1=C(C(=O)Cc2cncc3c(O)c(-c4nnc(S)n4N=Cc4ccccc4Cl)ccc23)CCCO1
3014,CC1=C(C(=O)Cc2nc(C=NNS(O)(O)c3ccc(C)cc3)co2)C(c2ccc3ccccc3n2C)C(C(=O)c2nnc(C)c3c(C)onc23)=C(C)N1
3015,CC1=C(C(=O)N(Cc2c(O)c(O)c3c(c2O)C(=O)C(=O)C2C(C)(C)CCCC32C)C2OC(O)C(O)C(O)C2O)Cc2ccccc21
3016,CC1=C(C(=O)N(c2c(N(=O)O)cc(S(N)(=O)=O)cc2N(=O)O)N2CCC=C2C(=O)O)SCCO1
3017,CC1=C(C(=O)N(c2cc(N(=O)O)c(CC3(C)CCCC4(C)C5CCC(C(C)C)=CC5=CCC34)c(N(=O)O)c2CC2N(C)c3ccccc3C2(C)C)c2c3c(oc4c2CCc2ccccc2-4)-c2ccccc2CC3)C(C)N=N1
3018,CC1=C(C(=O)N2CC(C3CC3)(C3CCCC(=NO)C3)CC2c2c(C)ccc(Br)c2O)Cc2ccccc21
3019,CC1=C(C(=O)N2CCC(O)(C(=O)C(C)NP(=O)(O)O)CC2)S(=O)(=O)CCO1
3020,CC1=C(C(=O)N2CCCCC2Nc2sc3c(c2C#N)CCCC3)SCCO1
3021,CC1=C(C(=O)N2N=C(c3ccccc3)C(c3ccc(C=O)c(C)c3C)C2=O)CCCO1
3022,CC1=C(C(=O)N2NC(=O)C(=CNNC(C(=O)O)C(C)C)C2=O)SCCO1
3023,CC1=C(C(=O)NC(CF)C(O)c2ccc3c(c2N)C(=O)c2ccccc2C3=O)SCCO1
3024,CC1=C(C(=O)NC(N)=O)C(c2cc3c(cc2N(=O)O)CCC(C)N3)NC(=O)N1
3025,CC1=C(C(=O)NC=C2C(=O)c3cc(C)ccc3OC2Oc2ccc(S(C)=O)cc2)CCCO1
3026,CC1=C(C(=O)NCC(O)c2ccc(Br)cc2C=c2sc3nc4ccccc4n3c2=O)C(C)NC(=O)N1
3027,CC1=C(C(=O)NCCCn2ccccc2)C(C(=O)n2c(C)c(C)c3ccccc32)C(c2nc3ccccc3s2)=C(N)O1
3028,CC1=C(C(=O)NS(=O)(=O)c2ccc(Cl)cc2)C(C2(C)CCCCC2)NC(=O)N1
3029,CC1=C(C(=O)Nc2ccc(Cc3cc4ccccc4o3)cc2)CCCO1
3030,CC1=C(C(=O)Nc2ccc(N=Nc3ccc(N)cc3)cc2)C(Cc2cccc(C)c2C)NC(=O)N1
3031,CC1=C(C(=O)Nc2ccc3nc(SC(C)CC(=O)O)sc3c2)S(=O)(=O)CCO1
3032,CC1=C(C(=O)Nc2ccccc2N=Nc2ccccc2)C(c2ncc3nccnc3n2)NC(=S)N1
3033,CC1=C(C(=O)Nc2nc3ccc(Br)cc3s2)C(Oc2ccc3ccccc3c2)N(C=O)C(=O)N1
3034,CC1=C(C(=O)O)C(C2CCC3C4CC=C5CC(Oc6c7c(oc8c6CCCC8)CCCC7)CCC5(C)C4CCC32C)N(C)C(=O)N1C
3035,CC1=C(C(=O)O)C(C2Nc3ccccc3NC2c2ccccc2)N(C)C(=O)N1C
3036,CC1=C(C(=O)O)C(C2OC=C3C(=O)CC4C=C(COOC(=S)N(C)C)C2C34)N(C)C(=O)N1C
3037,CC1=C(C(=O)O)C(CCCc2ccc(F)cc2)N(C)C(=O)N1C
3038,CC1=C(C(=O)O)C(N2N=C(C(=O)O)C(C3(C)Cc4ccccc4C(=O)O3)C2=O)N(C)C(=O)N1C
3039,CC1=C(C(=O)O)C(N2c3cc(-c4ccc5c(c4C)CC5C#N)c(N(=O)O)cc3CCC2C)N(C)C(=O)N1C
3040,CC1=C(C(=O)O)C(NC(=Nc2ccccc2)c2cc(Nc3nc(C)c(C)o3)c(O)c(-c3cc(C)nn3)c2)N(C)C(=O)N1C
3041,CC1=C(C(=O)O)C(NC(=S)N2CC(NCC(C)C)CC2c2nc3ccccc3s2)N(C)C(=O)N1C
3042,CC1=C(C(=O)O)C(NC(=S)c2ccc(OC3CCCc4c(C)ccc(C)c43)cc2)N(C)C(=O)N1C
3043,CC1=C(C(=O)O)C(Nc2cc(-c3ccc4c(c3)NC(=O)CC4)cc(Nc3cc4c(cc3S(N)(O)O)S(O)(O)NCN4)c2C(Br)CBr)N(C)C(=O)N1C
3044,CC1=C(C(=O)O)C(OC(CN=Cc2ccc(C=NCC(Oc3cc(C)c4c(c3)CC4=O)Oc3ccc4ccccc4c3C)c(N(=O)O)c2)Oc2c(N)sc3c2CCCC3)N(C)C(=O)N1C
3045,CC1=C(C(=O)O)C(c2ccc3c(=O)c(-c4ccc(Cl)c(Cl)c4)coc3c2)N(C)C(=O)N1C
3046,CC1=C(C(=O)OC(C(=O)CBr)C(Oc2ncc(C)cn2)C(Oc2cn(O)ccc2C)C(COc2nnc(C)c2C)OCCC(C)(C)C(=O)O)CCCO1
3047,CC1=C(C(=O)OC(C(COc2ccc3c(c2C)CC3C#N)OC2C(C(=O)O)=C(C)N(C)C(=O)N2C)C(OCc2nc3ccccc3s2)C(OOC(C)(C)C(=O)O)C(SNc2cc(C)on2)SNc2ncnc3c2cnn3C)CCCO1
3048,CC1=C(C(=O)OC2=c3cc4c(cc3N=C2C(=O)c2c(O)c3ccccc3oc2=O)=NC(C(=O)c2ccc(Cl)c(Cl)c2)=C4OC2CCC3C4CC(O)C5(O)CC(O)CCC5(C)C4CCC23C)S(=O)(=O)CCO1
3049,CC1=C(C(=O)OC2C(OCc3ccc(N(=O)O)cc3N(=O)O)OC(C)C(Oc3c(C#N)c(N)n(N)c(=O)c3C#N)C2OC2CCC3C4C(=O)CC5CC6(CCC5(C)C4CC(=O)C23C)OCCO6)S(=O)(=O)CCO1
3050,CC1=C(C(=O)OC2CC(C)CCC2c2cccc3c2CC(O)C(O)C3)SCCO1
3051,CC1=C(C(=O)OC2CCC3(C)C(=CC(=O)C4C3CCC3(C)C(OOc5ccc(O)c(I)c5)CCC43)C2)C(C)NC(=O)N1
3052,CC1=C(C(=O)OCC(C)Cc2ncnc2C)CCCO1
3053,CC1=C(C(=O)Oc2cc(C)ccc2Nc2cnccn2)CCCO1
3054,CC1=C(C(=O)Oc2ccc(Cl)cc2)C(C(C)C#N)N(C=O)C(=O)N1
3055,CC1=C(C(=O)SC(=NNc2ccccc2)C(N)=NNc2ccccc2)C(C(=O)CC2(O)Cc3ccccc32)NC(=O)N1C
3056,CC1=C(C(=O)SCCC2(C)CCCC3(C)C4CCC(C(C)C)=CC4=CCC23)C(C)N=N1
3057,CC1=C(C(=O)Sc2ccc(-c3ccc4cnc(C)cc4c3)nn2)S(=O)(=O)CCO1
3058,CC1=C(C(=O)c2c(-c3ccc(NN=C4C(=O)NC(=S)NC4=O)cc3)ccc3c2C(=O)OC3C2c3c(cc4c(c3OC3CCC5C6CCC7CC=CCC7(C)C6CCC35C)OCO4)CCN2C)CCCO1
3059,CC1=C(C(=O)c2c(-c3nc(C)c(N=Nc4c(Br)cc(Br)cc4Br)s3)cccc2C2Nc3ccccc3C2(C)C)Cc2ccccc21
3060,CC1=C(C(=O)c2c(C)c(C)c(-c3cc(Br)cc(N(=O)O)c3O)c3c2CC3=O)S(=O)(=O)CCO1
3061,CC1=C(C(=O)c2c(C)cc(SC3OCC(O)C(O)C3O)n2C)CCCO1
3062,CC1=C(C(=O)c2c(C3(C4C=CCCC4)C(=O)NC(=S)NC3=O)ccc3c(C(=S)N(C)c4ccc(N5N=N5)cc4)cccc23)S(=O)(=O)CCO1
3063,CC1=C(C(=O)c2c(O)c(O)c3c(c2O)C(=O)C(O)=C2C(C)(C)CCCC23C)C(Cc2ccc(N(=O)O)cc2S(O)(O)O)NC(=O)N1
3064,CC1=C(C(=O)c2c(O)ccc3ccccc23)C(c2cccc(C)c2C)NC(=O)N1C
3065,CC1=C(C(=O)c2cc(C(C)CN3C(=O)c4cccnc4Nc4ccccc43)c(N=C=S)cc2C(=O)CC(C)(C)C(=O)O)S(=O)(=O)CCO1
3066,CC1=C(C(=O)c2cc(C=NN=Cc3ccc(OC4C(=O)OC(C)(C)OC4=O)c(-c4ccc(O)c(I)c4)c3)ccc2C(=O)n2nc(C)cc2C)C(C)NC(=O)N1
3067,CC1=C(C(=O)c2cc(Cl)c(-c3cc(Cl)ccc3Cl)cc2Cl)C(C)NC(=O)N1
3068,CC1=C(C(=O)c2cc(I)ccc2O)C(C(=O)CS)N(C)C(=O)N1C
3069,CC1=C(C(=O)c2cc(N(=O)O)c(N(CC3C(=O)C4(C)CCC3C4(C)C)C3CC(=O)CC(=O)C3C#N)c(N(=O)O)c2N)CCCO1
3070,CC1=C(C(=O)c2cc(N)c(Cl)cc2-c2nnc(S)n2N=Cc2ccc(Cl)cc2)C(C)N=N1
3071,CC1=C(C(=O)c2cc(N=Nc3ccc(N=Nc4ccccc4)cc3)c(C)cc2N=Nc2ccc(N=Nc3ccccc3)cc2)C(c2ccccc2N)NC(=O)N1C
3072,CC1=C(C(=O)c2cc3c(=O)oc4ccccc4c3nc2NC2CCC3C4CCC5=CC(=O)CCC5(C)C4C4CC23C(O)O4)CCCO1
3073,CC1=C(C(=O)c2cc3c(N)nc(-n4c(C)n(C)c5cc(N(=O)O)ccc54)nc3cc2-c2ccc(C)c(N(=O)O)c2)C(C)NC(=O)N1
3074,CC1=C(C(=O)c2cc3c(cc2C)C(C#N)C3)C(n2c(=O)n3n(c2=O)C2C4OC3C2c2ccccc24)NC(=S)N1
3075,CC1=C(C(=O)c2cc3c(cc2NC(=S)NS(O)(O)c2ccccc2)CCNC3CC(C)C)CCCO1
3076,CC1=C(C(=O)c2cc3c(cc2O)CN(C)CC3)C(c2cc3ccccc3oc2=N)NC(=O)N1C
3077,CC1=C(C(=O)c2cc3c(cc2OOc2cc(C)ccc2C)C(CC(C)C)NCC3)C(C)NC(=O)N1
3078,CC1=C(C(=O)c2cc3nc(C)cc(CN(O)=Cc4ccccn4)n3n2)C(C)N=N1
3079,CC1=C(C(=O)c2ccc(-c3cc(I)c(O)c(I)c3)nn2)C(C)N=N1
3080,CC1=C(C(=O)c2ccc(C(=O)CC(C)(C)C)cc2)C(C)NC(=O)N1
3081,CC1=C(C(=O)c2ccc(C(=S)N3CCOCC3)cc2OC2CCC3C4CCC5CCCCC5(C)C4CCC23C)S(=O)(=O)CCO1
3082,CC1=C(C(=O)c2ccc(C(Br)=NNc3ccc(N(=O)O)cc3)cc2)C(Cn2nc(C)c(C#N)c2N)NC(=O)N1C
3083,CC1=C(C(=O)c2ccc(N)cc2)C(C(=O)CO)NC(=S)N1C
3084,CC1=C(C(=O)c2ccc(N=c3cc(Nc4nc(C)c(C)c(O)n4)sc(-c4cc5c(=O)oc6ccccc6c5n(C)c4=O)c3)cc2)C(C)NC(=O)N1
3085,CC1=C(C(=O)c2ccc(S(=O)(=O)NCc3c(O)cccc3O)cc2)C(C)NC(=O)N1
3086,CC1=C(C(=O)c2ccc3c(=O)c(=O)c3c2)C(CN(O)=Cc2ccccn2)NC(=O)N1C
3087,CC1=C(C(=O)c2ccc3c(c2NC(CCC(=O)O)C(=O)O)C(=O)OC3C2c3c(cc4c(c3C3N(C)c5ccc(Cl)cc5C3(C)C)OCO4)CCN2C)SCCO1
3088,CC1=C(C(=O)c2cccc(S(O)(O)NOCCCCl)c2)C(C)NC(=O)N1
3089,CC1=C(C(=O)c2ccccc2N)C(Nc2ccc(S(=O)(=O)c3ccccc3)cc2C)N(C)C(=O)N1C
3090,CC1=C(C(=O)c2ccccc2NCC(=O)O)C(C)N=N1
3091,CC1=C(C(=O)c2cnnc(CCC(C)O)n2)C(C)N=N1
3092,CC1=C(C(=O)c2nn(C(=O)CCC(=O)O)c(=S)n2N=Cc2cccs2)SCCO1
3093,CC1=C(C(=O)c2nn(C(=O)NNc3ccccc3)c(N)c2OC2=CC(=O)CC(C)(C)C2)C(C)NC(=O)N1
3094,CC1=C(C(=O)c2nnc3cc(Nc4ccccc4Br)nn23)S(=O)(=O)CCO1
3095,CC1=C(C(=O)c2nnc3ccccc23)C(c2cc(Cl)cc(N)c2Cl)C(c2nc3ccccc3s2)=C(N)O1
3096,CC1=C(C(=O)c2nnc3sc(=S)nn23)C(C2CCc3ccccc3N2N=O)N(C=O)C(=O)N1
3097,CC1=C(C(=O)c2oc(NC3NC(=O)NC3=O)nc2OC2c3ccccc3C(=O)N2C)S(=O)(=O)CCO1
3098,CC1=C(C(=O)n2c(=O)n3n(c2=O)C2C4OC3C2c2ccccc24)C(C2CC(c3ccc4ccccc4c3)=NN2C(N)=O)N(C)C(=O)N1C
3099,CC1=C(C(=O)n2cc(N(=O)O)c(-c3oc4cc(O)cc(O)c4c(=O)c3O)n2)SCCO1
3100,CC1=C(C(=O)n2cccn2)C(C2C=C(c3ccccc3)N=N2)NC(=S)N1
3101,CC1=C(C(=O)n2nc(C(F)(F)F)cc2C)C(C)NC(=O)N1
3102,CC1=C(C(=O)n2ncc(C#N)c2N=COC(C)C=NNc2ccc(N(=O)O)cc2N(=O)O)SCCO1
3103,CC1=C(C(=O)n2ncc3c(N)nc(O)nc32)C(C(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)N(C)C(=O)N1C
3104,CC1=C(C(=O)n2ncc3c(N)nc(O)nc32)C(Cc2cncn2)NC(=S)N1C
3105,CC1=C(C(N)=O)C(C(CC(=O)NC(=S)NS(O)(O)c2ccccc2)(CC(=O)OS(=O)(=O)N(C)C)c2c3c(c(C)c4c2CC4=O)C(=O)C3)NC(=O)N1
3106,CC1=C(C(N)=O)C(C(CN=Cc2cccc(C=NCC(Nc3ccccc3O)NC3CCCCC3)c2)OC2CCC3(C)C(=CCC4c5ccc(C)c(C)c5CCC43)C2)NC(=O)N1
3107,CC1=C(C(N)=O)C(C(Cc2ccc(O)cc2)c2ccccc2C#N)NC(=O)N1
3108,CC1=C(C(N)=O)C(C2CC(c3nnc(S)n3N)CN2OC(C)C(=O)O)NC(=O)N1
3109,CC1=C(C(N)=O)C(CCC(C)(O)N2c3ccccc3C=Cc3ccccc32)NC(=O)N1
3110,CC1=C(C(N)=O)C(Cc2c(NOCCC(C)C)cc(NC3OC(C)C(O)C(O)C3O)c(Cc3ccccc3NN=C(C(N)=O)c3nc4ccccc4s3)c2N(=O)O)NC(=O)N1
3111,CC1=C(C(N)=O)C(Cc2cc(Cn3ccccc3=O)c(Nc3ccc(C=CN(=O)O)cc3)cc2Nc2ccc(Br)c3c(Br)cccc23)NC(=O)N1
3112,CC1=C(C(N)=O)C(N(Cc2cc(Br)cc(N(=O)O)c2O)C(=S)SSC(=S)N(c2c(C)n(C)c3ccccc23)C2N(C)c3ccc(C)cc3C2(C)C)NC(=O)N1
3113,CC1=C(C(N)=O)C(N2C(=O)C(NNc3ccc4c(c3)NC(=O)C4)CCCC2C)NC(=O)N1
3114,CC1=C(C(N)=O)C(Oc2c(-c3cn4c5c(c(C)c(F)cc5c3=O)CCC4C)oc3cc(C4N=C(c5ccccc5)OC4=O)cc(O)c3c2=O)NC(=O)N1
3115,CC1=C(C(N)=O)C(Oc2nc(-c3oc4cc(O)cc(O)c4c(=O)c3O)nn2C2SC(=S)NC2=O)NC(=O)N1
3116,CC1=C(C(N)=O)C(c2ccc3c(=O)c(C4C(=O)c5cccc(N(=O)O)c5C4=O)coc3c2)NC(=O)N1
3117,CC1=C(C)C(=O)C(C(CCCCCC(=O)O)C(NCC(C)C)C(=O)C(C)(C)C)=C(C)C1=O
3118,CC1=C(C)C(=O)C(C(CCCCCC(=O)O)C(c2nc3ccccc3s2)C(CC(=O)O)C(C)(C)C(=O)O)=C(C)C1=O
3119,CC1=C(C)C(=O)C(C(CCCCCC(=O)O)C2CC(C)(c3csc(C(C#N)=NNc4cc(Cl)ccc4Cl)n3)C(O)C(C)O2)=C(C)C1=O
3120,CC1=C(C)C(=O)C(C(CCCCCC(=O)O)CC(=NNc2cccc(NN=C(CC3C(=O)NC(=S)NC3=O)c3ccccc3)c2)c2ccccc2)=C(C)C1=O
3121,CC1=C(C)C(=O)C(C(CCCCCC(=O)O)CC(=NNc2ccccc2)C(=O)CNC(=S)NS(O)(O)c2ccc(C)cc2)=C(C)C1=O
3122,CC1=C(C)C(=O)C(C(CCCCCC(=O)O)CC2=CCC3CCC24CC2CCC(c5cc(C)ccc5O)C2(C)CCC34)=C(C)C1=O
3123,CC1=C(C)C(=O)C(C(CCCCCC(=O)O)Cc2cc(CC(=O)C(C#N)=NNc3cccc(N(=O)O)c3)c(N)cc2N(=O)O)=C(C)C1=O
3124,CC1=C(C)C(=O)C(C(CCCCCC(=O)O)Cc2nn3c(Nc4nsc5ccccc45)nnc3s2)=C(C)C1=O
3125,CC1=C(C)C(=O)C(C(CCCCCC(=O)O)Nc2cc(Nc3ccc4c5c(c6c(c4c3)CCCC6)CCCC5)c(C)cc2C)=C(C)C1=O
3126,CC1=C(C)C(=O)C(C(CCCCCC(=O)O)OC2C(N)CC(Nc3nnc(S)n3N=Cc3ccccc3Cl)C(OC3Cc4ccccc4C3=O)C2O)=C(C)C1=O
3127,CC1=C(C)C(=O)C(C(CCCCCC(=O)O)c2c(NC3=C(Cl)C(=O)c4ccccc4C3=O)c(OC(C)C3=NCCN3)c(CC(=O)C(=O)O)c(C3Nc4ccc(C)cc4C3c3ccccc3)c2Nc2ccc(Br)cc2)=C(C)C1=O
3128,CC1=C(C)C(=O)C(C(CCCCCC(=O)O)c2cc(Cn3ccnc3)ccc2O)=C(C)C1=O
