index,raw material 1,raw material 2,raw material 3,temperature,time
3065,0.42,0.37,0.21,109.0,20.0
3066,0.03,0.14,0.8300000000000001,47.0,20.0
3067,0.27,0.33,0.4,95.0,60.0
3068,0.19,0.01,0.8,90.0,110.0
3069,0.55,0.43,0.01,101.0,60.0
3070,0.52,0.11,0.37,49.0,60.0
3071,0.51,0.3,0.19,99.0,10.0
3072,0.06,0.4,0.54,43.0,120.0
3073,0.16,0.25,0.59,42.0,10.0
3074,0.51,0.03,0.47000000000000003,95.0,100.0
3075,0.5700000000000001,0.1,0.33,53.0,120.0
3076,0.11,0.34,0.55,64.0,90.0
3077,0.09,0.19,0.73,48.0,100.0
3078,0.44,0.53,0.03,51.0,40.0
3079,0.11,0.34,0.55,78.0,90.0
3080,0.52,0.19,0.29,69.0,90.0
3081,0.06,0.44,0.5,55.0,120.0
3082,0.42,0.38,0.2,44.0,30.0
3083,0.13,0.02,0.85,75.0,30.0
3084,0.54,0.06,0.4,100.0,10.0
3085,0.39,0.09,0.52,91.0,110.0
3086,0.4,0.08,0.52,101.0,120.0
3087,0.21,0.34,0.46,87.0,40.0
3088,0.24,0.04,0.72,85.0,40.0
3089,0.28,0.21,0.51,98.0,10.0
3090,0.05,0.53,0.41000000000000003,51.0,90.0
3091,0.46,0.41000000000000003,0.13,50.0,90.0
3092,0.26,0.12,0.62,70.0,70.0
3093,0.06,0.58,0.36,77.0,60.0
3094,0.14,0.19,0.67,41.0,20.0
3095,0.38,0.25,0.37,73.0,50.0
3096,0.3,0.28,0.42,49.0,30.0
3097,0.51,0.14,0.36,103.0,80.0
3098,0.11,0.04,0.84,44.0,110.0
3099,0.37,0.34,0.29,49.0,30.0
3100,0.8,0.02,0.18,86.0,120.0
3101,0.38,0.26,0.36,84.0,130.0
3102,0.5700000000000001,0.2,0.23,49.0,130.0
3103,0.13,0.43,0.44,89.0,100.0
3104,0.34,0.21,0.44,76.0,120.0
3105,0.22,0.51,0.27,89.0,30.0
3106,0.37,0.28,0.35000000000000003,74.0,120.0
3107,0.46,0.11,0.42,91.0,70.0
3108,0.5700000000000001,0.27,0.15,53.0,120.0
3109,0.32,0.15,0.52,61.0,120.0
3110,0.34,0.33,0.32,105.0,90.0
3111,0.5700000000000001,0.21,0.22,98.0,70.0
3112,0.18,0.21,0.61,104.0,10.0
3113,0.27,0.28,0.45,95.0,80.0
3114,0.03,0.29,0.68,63.0,50.0
3115,0.56,0.01,0.43,65.0,20.0
3116,0.63,0.26,0.11,66.0,90.0
3117,0.6,0.23,0.17,60.0,20.0
3118,0.53,0.44,0.03,49.0,120.0
3119,0.51,0.26,0.23,67.0,20.0
3120,0.6,0.04,0.37,72.0,100.0
3121,0.67,0.15,0.18,55.0,70.0
3122,0.23,0.31,0.46,48.0,30.0
3123,0.29,0.16,0.55,59.0,70.0
3124,0.45,0.06,0.48,93.0,50.0
3125,0.42,0.28,0.3,70.0,120.0
3126,0.51,0.25,0.24,76.0,110.0
3127,0.7000000000000001,0.19,0.11,89.0,10.0
3128,0.15,0.41000000000000003,0.43,106.0,50.0
3129,0.19,0.21,0.6,107.0,50.0
3130,0.46,0.18,0.37,82.0,10.0
3131,0.25,0.26,0.49,86.0,80.0
3132,0.14,0.6,0.26,59.0,110.0
3133,0.44,0.07,0.5,57.0,60.0
3134,0.31,0.09,0.6,45.0,80.0
3135,0.5700000000000001,0.06,0.37,106.0,90.0
3136,0.17,0.38,0.45,44.0,90.0
3137,0.75,0.15,0.1,60.0,50.0
3138,0.06,0.49,0.44,79.0,40.0
3139,0.19,0.23,0.58,76.0,120.0
3140,0.43,0.27,0.3,94.0,90.0
3141,0.42,0.19,0.4,77.0,30.0
3142,0.12,0.34,0.54,46.0,60.0
3143,0.58,0.34,0.08,80.0,10.0
3144,0.18,0.45,0.37,65.0,60.0
3145,0.5,0.34,0.16,64.0,110.0
3146,0.32,0.23,0.44,91.0,60.0
3147,0.32,0.03,0.64,104.0,60.0
3148,0.4,0.19,0.41000000000000003,95.0,40.0
3149,0.36,0.26,0.38,69.0,90.0
3150,0.21,0.31,0.48,83.0,10.0
3151,0.27,0.27,0.45,86.0,90.0
3152,0.49,0.22,0.29,97.0,80.0
3153,0.01,0.46,0.53,107.0,80.0
3154,0.4,0.19,0.41000000000000003,62.0,30.0
3155,0.61,0.26,0.13,54.0,10.0
3156,0.58,0.0,0.42,70.0,30.0
3157,0.4,0.24,0.36,68.0,90.0
3158,0.32,0.12,0.56,108.0,80.0
3159,0.51,0.32,0.17,78.0,10.0
3160,0.18,0.39,0.42,80.0,70.0
3161,0.19,0.53,0.27,101.0,110.0
3162,0.27,0.12,0.61,78.0,10.0
3163,0.34,0.26,0.4,80.0,110.0
3164,0.44,0.16,0.39,42.0,30.0
3165,0.61,0.29,0.1,109.0,100.0
3166,0.41000000000000003,0.35000000000000003,0.24,104.0,10.0
3167,0.22,0.32,0.46,108.0,30.0
3168,0.24,0.39,0.37,75.0,40.0
3169,0.11,0.21,0.67,57.0,100.0
3170,0.41000000000000003,0.07,0.52,107.0,100.0
3171,0.32,0.31,0.36,47.0,90.0
3172,0.47000000000000003,0.46,0.07,107.0,100.0
3173,0.5,0.19,0.31,51.0,60.0
3174,0.08,0.23,0.6900000000000001,71.0,10.0
3175,0.2,0.0,0.8,82.0,130.0
3176,0.41000000000000003,0.3,0.29,52.0,110.0
3177,0.29,0.42,0.29,53.0,20.0
3178,0.27,0.36,0.37,83.0,80.0
3179,0.44,0.14,0.42,41.0,70.0
3180,0.62,0.27,0.12,91.0,120.0
3181,0.45,0.24,0.31,78.0,110.0
3182,0.22,0.56,0.22,108.0,90.0
3183,0.88,0.11,0.0,69.0,60.0
3184,0.65,0.24,0.1,43.0,70.0
3185,0.32,0.29,0.39,83.0,10.0
3186,0.27,0.19,0.54,58.0,130.0
3187,0.52,0.35000000000000003,0.14,68.0,110.0
3188,0.52,0.15,0.34,56.0,30.0
3189,0.34,0.25,0.41000000000000003,65.0,50.0
3190,0.41000000000000003,0.46,0.13,59.0,10.0
3191,0.3,0.35000000000000003,0.35000000000000003,61.0,130.0
3192,0.39,0.23,0.39,68.0,50.0
3193,0.36,0.2,0.43,69.0,100.0
3194,0.5,0.25,0.25,64.0,50.0
3195,0.68,0.31,0.01,44.0,40.0
3196,0.31,0.02,0.67,65.0,20.0
3197,0.0,0.36,0.63,44.0,100.0
3198,0.33,0.23,0.44,109.0,10.0
3199,0.77,0.05,0.18,88.0,50.0
3200,0.29,0.28,0.43,58.0,110.0
3201,0.32,0.27,0.41000000000000003,80.0,120.0
3202,0.14,0.31,0.55,74.0,30.0
3203,0.22,0.44,0.34,41.0,10.0
3204,0.5,0.1,0.4,105.0,90.0
3205,0.54,0.19,0.26,79.0,40.0
3206,0.35000000000000003,0.4,0.25,68.0,110.0
3207,0.38,0.01,0.61,85.0,80.0
3208,0.48,0.24,0.28,46.0,30.0
3209,0.37,0.08,0.55,93.0,120.0
3210,0.22,0.18,0.6,61.0,120.0
3211,0.24,0.27,0.49,92.0,40.0
3212,0.66,0.27,0.06,93.0,120.0
3213,0.23,0.27,0.5,43.0,100.0
3214,0.43,0.1,0.47000000000000003,69.0,110.0
3215,0.48,0.31,0.22,50.0,90.0
3216,0.38,0.15,0.46,101.0,20.0
3217,0.31,0.23,0.45,67.0,110.0
3218,0.4,0.08,0.53,83.0,30.0
3219,0.15,0.32,0.53,108.0,20.0
3220,0.63,0.29,0.07,66.0,20.0
3221,0.74,0.09,0.17,87.0,120.0
3222,0.44,0.09,0.47000000000000003,55.0,80.0
3223,0.68,0.17,0.14,48.0,120.0
3224,0.21,0.33,0.45,69.0,30.0
3225,0.41000000000000003,0.33,0.25,72.0,40.0
3226,0.04,0.31,0.65,104.0,90.0
3227,0.54,0.45,0.01,53.0,10.0
3228,0.24,0.08,0.68,68.0,60.0
3229,0.22,0.2,0.58,105.0,40.0
3230,0.45,0.02,0.53,54.0,120.0
3231,0.31,0.13,0.5700000000000001,105.0,10.0
3232,0.32,0.21,0.46,105.0,40.0
3233,0.65,0.08,0.26,61.0,90.0
3234,0.66,0.11,0.23,106.0,90.0
3235,0.65,0.31,0.04,68.0,110.0
3236,0.3,0.32,0.38,46.0,70.0
3237,0.62,0.09,0.29,92.0,100.0
3238,0.08,0.22,0.7000000000000001,86.0,70.0
3239,0.32,0.38,0.3,66.0,40.0
3240,0.33,0.21,0.46,104.0,10.0
3241,0.4,0.18,0.42,98.0,80.0
3242,0.52,0.27,0.21,47.0,80.0
3243,0.48,0.4,0.12,75.0,120.0
3244,0.65,0.07,0.28,66.0,40.0
3245,0.26,0.51,0.23,102.0,110.0
3246,0.4,0.4,0.2,57.0,70.0
3247,0.5700000000000001,0.32,0.11,44.0,60.0
3248,0.38,0.27,0.35000000000000003,60.0,10.0
3249,0.48,0.09,0.44,87.0,110.0
3250,0.4,0.21,0.39,46.0,110.0
3251,0.1,0.36,0.53,92.0,70.0
3252,0.37,0.52,0.11,60.0,100.0
3253,0.2,0.21,0.59,68.0,100.0
3254,0.56,0.32,0.13,74.0,80.0
3255,0.43,0.29,0.28,102.0,50.0
3256,0.47000000000000003,0.1,0.43,87.0,90.0
3257,0.62,0.28,0.11,86.0,90.0
3258,0.09,0.12,0.79,52.0,60.0
3259,0.44,0.24,0.33,41.0,50.0
3260,0.08,0.21,0.71,44.0,100.0
3261,0.39,0.34,0.27,81.0,50.0
3262,0.24,0.09,0.67,41.0,50.0
3263,0.22,0.43,0.36,95.0,40.0
3264,0.27,0.18,0.55,108.0,90.0
3265,0.31,0.27,0.42,84.0,120.0
3266,0.4,0.03,0.5700000000000001,105.0,40.0
3267,0.43,0.23,0.34,48.0,100.0
3268,0.37,0.3,0.32,62.0,70.0
3269,0.43,0.15,0.42,49.0,90.0
3270,0.27,0.34,0.38,98.0,100.0
3271,0.02,0.36,0.63,85.0,10.0
3272,0.28,0.17,0.55,89.0,100.0
3273,0.67,0.15,0.18,81.0,100.0
3274,0.59,0.26,0.15,83.0,100.0
3275,0.59,0.32,0.09,60.0,80.0
3276,0.55,0.25,0.2,100.0,10.0
3277,0.11,0.28,0.61,66.0,70.0
3278,0.3,0.14,0.56,56.0,30.0
3279,0.44,0.5,0.06,109.0,10.0
3280,0.59,0.18,0.23,84.0,90.0
3281,0.58,0.05,0.37,59.0,30.0
3282,0.31,0.31,0.38,74.0,60.0
3283,0.41000000000000003,0.49,0.1,109.0,60.0
3284,0.18,0.48,0.34,69.0,80.0
3285,0.55,0.11,0.34,94.0,70.0
3286,0.28,0.31,0.4,101.0,70.0
3287,0.63,0.27,0.1,42.0,90.0
3288,0.37,0.26,0.37,107.0,20.0
3289,0.5,0.24,0.27,95.0,120.0
3290,0.3,0.35000000000000003,0.35000000000000003,52.0,90.0
3291,0.65,0.18,0.18,86.0,50.0
3292,0.66,0.1,0.24,58.0,30.0
3293,0.38,0.18,0.44,76.0,90.0
3294,0.53,0.2,0.27,91.0,70.0
3295,0.15,0.35000000000000003,0.5,43.0,80.0
3296,0.22,0.25,0.54,56.0,80.0
3297,0.65,0.34,0.02,87.0,20.0
3298,0.52,0.15,0.33,101.0,20.0
3299,0.4,0.22,0.38,50.0,100.0
3300,0.52,0.21,0.27,80.0,90.0
3301,0.41000000000000003,0.31,0.27,70.0,100.0
3302,0.41000000000000003,0.14,0.45,91.0,100.0
3303,0.63,0.31,0.06,100.0,80.0
3304,0.29,0.28,0.43,79.0,10.0
3305,0.5,0.32,0.18,75.0,70.0
3306,0.25,0.33,0.42,46.0,120.0
3307,0.43,0.12,0.45,110.0,50.0
3308,0.79,0.13,0.08,84.0,110.0
3309,0.09,0.3,0.62,79.0,90.0
3310,0.45,0.13,0.42,43.0,60.0
3311,0.36,0.18,0.46,62.0,60.0
3312,0.4,0.31,0.29,63.0,70.0
3313,0.5,0.27,0.23,99.0,40.0
3314,0.68,0.27,0.05,109.0,30.0
3315,0.36,0.38,0.26,109.0,70.0
3316,0.44,0.39,0.18,85.0,20.0
3317,0.13,0.35000000000000003,0.52,109.0,10.0
3318,0.41000000000000003,0.32,0.27,62.0,60.0
3319,0.72,0.04,0.24,101.0,110.0
3320,0.38,0.52,0.1,69.0,80.0
3321,0.37,0.23,0.39,108.0,130.0
3322,0.46,0.06,0.49,47.0,110.0
3323,0.51,0.23,0.26,46.0,40.0
3324,0.5,0.01,0.49,101.0,90.0
3325,0.3,0.16,0.54,101.0,40.0
3326,0.38,0.4,0.22,49.0,120.0
3327,0.59,0.03,0.38,109.0,90.0
3328,0.45,0.04,0.51,103.0,110.0
3329,0.58,0.01,0.41000000000000003,42.0,10.0
3330,0.17,0.45,0.38,63.0,60.0
3331,0.42,0.09,0.48,88.0,70.0
3332,0.75,0.05,0.21,42.0,40.0
3333,0.46,0.29,0.25,76.0,20.0
3334,0.23,0.36,0.42,99.0,40.0
3335,0.78,0.02,0.2,101.0,70.0
3336,0.17,0.07,0.76,70.0,40.0
3337,0.55,0.38,0.07,103.0,120.0
3338,0.37,0.12,0.51,70.0,110.0
3339,0.47000000000000003,0.03,0.5,82.0,120.0
3340,0.35000000000000003,0.23,0.42,89.0,70.0
3341,0.42,0.17,0.41000000000000003,44.0,90.0
3342,0.06,0.47000000000000003,0.47000000000000003,43.0,120.0
3343,0.31,0.36,0.33,87.0,100.0
3344,0.44,0.14,0.42,41.0,110.0
3345,0.37,0.49,0.14,82.0,20.0
3346,0.72,0.01,0.26,53.0,90.0
3347,0.11,0.41000000000000003,0.48,44.0,30.0
3348,0.52,0.19,0.29,96.0,90.0
3349,0.38,0.21,0.41000000000000003,108.0,110.0
3350,0.28,0.19,0.53,104.0,90.0
3351,0.44,0.34,0.23,65.0,50.0
3352,0.03,0.11,0.86,61.0,120.0
3353,0.35000000000000003,0.1,0.55,100.0,90.0
3354,0.45,0.46,0.1,78.0,30.0
3355,0.22,0.14,0.63,84.0,80.0
3356,0.36,0.25,0.39,77.0,70.0
3357,0.78,0.1,0.12,81.0,10.0
3358,0.5,0.22,0.28,87.0,10.0
3359,0.04,0.31,0.65,87.0,60.0
3360,0.47000000000000003,0.34,0.19,90.0,60.0
3361,0.49,0.08,0.43,54.0,70.0
3362,0.49,0.51,0.0,89.0,110.0
3363,0.47000000000000003,0.19,0.35000000000000003,97.0,100.0
3364,0.45,0.02,0.53,71.0,20.0
3365,0.36,0.52,0.11,90.0,70.0
3366,0.54,0.14,0.32,95.0,90.0
3367,0.33,0.43,0.24,53.0,50.0
3368,0.42,0.11,0.46,56.0,90.0
3369,0.9,0.04,0.06,108.0,50.0
3370,0.31,0.22,0.47000000000000003,48.0,50.0
3371,0.42,0.18,0.39,95.0,70.0
3372,0.06,0.28,0.65,109.0,50.0
3373,0.63,0.2,0.16,62.0,30.0
3374,0.55,0.38,0.07,60.0,20.0
3375,0.26,0.23,0.51,61.0,40.0
3376,0.17,0.25,0.58,77.0,60.0
3377,0.07,0.19,0.73,49.0,60.0
3378,0.53,0.22,0.25,90.0,100.0
3379,0.43,0.34,0.23,79.0,60.0
3380,0.9,0.04,0.06,100.0,80.0
3381,0.29,0.19,0.52,52.0,60.0
3382,0.44,0.14,0.42,105.0,120.0
3383,0.49,0.27,0.23,72.0,50.0
3384,0.34,0.0,0.66,86.0,120.0
3385,0.17,0.42,0.41000000000000003,65.0,110.0
3386,0.08,0.09,0.8300000000000001,87.0,70.0
3387,0.16,0.43,0.41000000000000003,95.0,90.0
3388,0.61,0.39,0.01,98.0,30.0
3389,0.04,0.37,0.59,54.0,60.0
3390,0.76,0.22,0.02,52.0,90.0
3391,0.32,0.17,0.51,67.0,90.0
3392,0.4,0.45,0.15,106.0,30.0
3393,0.48,0.19,0.33,72.0,90.0
3394,0.2,0.26,0.53,69.0,40.0
3395,0.5,0.15,0.35000000000000003,45.0,10.0
3396,0.27,0.1,0.63,69.0,80.0
3397,0.4,0.1,0.49,58.0,60.0
3398,0.05,0.41000000000000003,0.54,78.0,110.0
3399,0.09,0.27,0.63,64.0,50.0
3400,0.12,0.42,0.46,80.0,70.0
3401,0.12,0.24,0.64,76.0,60.0
3402,0.37,0.32,0.31,56.0,20.0
3403,0.41000000000000003,0.24,0.35000000000000003,101.0,90.0
3404,0.58,0.01,0.41000000000000003,107.0,80.0
3405,0.43,0.49,0.08,97.0,60.0
3406,0.21,0.2,0.59,42.0,30.0
3407,0.16,0.28,0.5700000000000001,66.0,90.0
3408,0.44,0.26,0.3,63.0,80.0
3409,0.35000000000000003,0.38,0.27,107.0,110.0
3410,0.24,0.2,0.56,40.0,80.0
3411,0.2,0.35000000000000003,0.44,109.0,80.0
3412,0.49,0.17,0.35000000000000003,41.0,70.0
3413,0.45,0.1,0.46,83.0,90.0
3414,0.63,0.03,0.34,59.0,120.0
3415,0.47000000000000003,0.37,0.17,51.0,50.0
3416,0.18,0.47000000000000003,0.35000000000000003,75.0,100.0
3417,0.44,0.09,0.46,42.0,70.0
3418,0.21,0.13,0.66,44.0,80.0
3419,0.42,0.25,0.33,64.0,90.0
3420,0.41000000000000003,0.21,0.38,62.0,20.0
3421,0.38,0.15,0.47000000000000003,63.0,100.0
3422,0.43,0.34,0.24,85.0,80.0
3423,0.34,0.29,0.37,76.0,60.0
3424,0.54,0.19,0.27,77.0,100.0
3425,0.47000000000000003,0.2,0.33,56.0,80.0
3426,0.47000000000000003,0.33,0.2,42.0,20.0
3427,0.44,0.12,0.44,92.0,20.0
3428,0.05,0.53,0.43,81.0,120.0
3429,0.73,0.02,0.26,104.0,50.0
3430,0.07,0.44,0.48,65.0,120.0
3431,0.5700000000000001,0.25,0.17,86.0,30.0
3432,0.75,0.11,0.14,101.0,10.0
3433,0.07,0.3,0.63,99.0,30.0
3434,0.42,0.23,0.34,81.0,110.0
3435,0.75,0.24,0.01,88.0,80.0
3436,0.41000000000000003,0.05,0.54,41.0,40.0
3437,0.45,0.11,0.45,83.0,40.0
3438,0.52,0.24,0.24,75.0,120.0
3439,0.54,0.21,0.25,109.0,120.0
3440,0.45,0.3,0.25,80.0,20.0
3441,0.23,0.1,0.67,71.0,10.0
3442,0.36,0.28,0.36,49.0,20.0
3443,0.49,0.06,0.45,100.0,110.0
3444,0.39,0.24,0.37,56.0,20.0
3445,0.22,0.02,0.76,98.0,30.0
3446,0.7000000000000001,0.04,0.26,70.0,110.0
3447,0.18,0.37,0.45,48.0,70.0
3448,0.39,0.24,0.37,106.0,120.0
3449,0.31,0.36,0.33,62.0,40.0
3450,0.51,0.19,0.29,60.0,50.0
3451,0.51,0.07,0.42,57.0,90.0
3452,0.27,0.12,0.62,107.0,110.0
3453,0.24,0.45,0.32,42.0,80.0
3454,0.53,0.17,0.29,76.0,110.0
3455,0.39,0.29,0.32,58.0,40.0
3456,0.44,0.16,0.39,83.0,40.0
3457,0.02,0.08,0.9,56.0,60.0
3458,0.66,0.03,0.31,98.0,80.0
3459,0.18,0.41000000000000003,0.42,68.0,40.0
3460,0.2,0.29,0.51,93.0,50.0
3461,0.64,0.2,0.16,91.0,80.0
3462,0.41000000000000003,0.23,0.36,94.0,100.0
3463,0.48,0.12,0.4,42.0,50.0
3464,0.16,0.46,0.37,87.0,60.0
3465,0.23,0.27,0.5,65.0,90.0
3466,0.67,0.17,0.16,71.0,50.0
3467,0.45,0.16,0.4,95.0,40.0
3468,0.47000000000000003,0.24,0.29,108.0,120.0
3469,0.59,0.15,0.27,99.0,110.0
3470,0.62,0.29,0.09,94.0,100.0
3471,0.29,0.37,0.33,106.0,90.0
3472,0.47000000000000003,0.35000000000000003,0.19,76.0,30.0
3473,0.54,0.37,0.09,49.0,40.0
3474,0.35000000000000003,0.34,0.3,61.0,40.0
3475,0.44,0.21,0.35000000000000003,107.0,50.0
3476,0.28,0.29,0.43,103.0,70.0
3477,0.25,0.12,0.63,48.0,120.0
3478,0.5700000000000001,0.17,0.26,71.0,70.0
3479,0.14,0.36,0.51,80.0,120.0
3480,0.35000000000000003,0.21,0.44,53.0,70.0
3481,0.54,0.19,0.27,68.0,90.0
3482,0.31,0.17,0.52,80.0,30.0
3483,0.58,0.18,0.24,110.0,30.0
3484,0.11,0.33,0.56,72.0,120.0
3485,0.14,0.32,0.54,103.0,60.0
3486,0.26,0.45,0.29,59.0,50.0
3487,0.73,0.09,0.17,43.0,50.0
3488,0.47000000000000003,0.33,0.19,56.0,10.0
3489,0.9,0.09,0.0,62.0,50.0
3490,0.56,0.38,0.06,45.0,70.0
3491,0.52,0.16,0.32,79.0,30.0
3492,0.53,0.11,0.36,66.0,70.0
3493,0.41000000000000003,0.43,0.16,46.0,40.0
3494,0.13,0.2,0.67,78.0,70.0
3495,0.25,0.3,0.45,56.0,60.0
3496,0.54,0.13,0.33,92.0,70.0
3497,0.85,0.12,0.03,64.0,60.0
3498,0.47000000000000003,0.02,0.51,69.0,50.0
3499,0.65,0.17,0.18,95.0,40.0
3500,0.36,0.28,0.36,40.0,120.0
3501,0.87,0.04,0.09,69.0,40.0
3502,0.38,0.04,0.58,63.0,110.0
3503,0.6,0.24,0.16,62.0,20.0
3504,0.39,0.09,0.53,92.0,60.0
3505,0.38,0.11,0.51,87.0,110.0
3506,0.42,0.34,0.23,84.0,30.0
3507,0.65,0.0,0.35000000000000003,98.0,70.0
3508,0.1,0.26,0.65,52.0,70.0
3509,0.33,0.05,0.61,91.0,60.0
3510,0.53,0.28,0.18,85.0,100.0
3511,0.61,0.35000000000000003,0.04,94.0,70.0
3512,0.55,0.07,0.38,81.0,60.0
3513,0.32,0.24,0.44,98.0,30.0
3514,0.42,0.23,0.35000000000000003,44.0,60.0
3515,0.08,0.16,0.76,87.0,60.0
3516,0.02,0.29,0.6900000000000001,104.0,50.0
3517,0.43,0.05,0.51,43.0,80.0
3518,0.25,0.27,0.48,57.0,120.0
3519,0.17,0.24,0.6,50.0,10.0
3520,0.41000000000000003,0.23,0.35000000000000003,96.0,60.0
3521,0.46,0.12,0.42,81.0,20.0
3522,0.53,0.25,0.22,97.0,50.0
3523,0.56,0.32,0.12,67.0,70.0
3524,0.72,0.26,0.03,65.0,130.0
3525,0.44,0.13,0.43,65.0,80.0
3526,0.58,0.29,0.13,87.0,60.0
3527,0.29,0.19,0.52,76.0,50.0
3528,0.37,0.26,0.38,101.0,30.0
3529,0.39,0.2,0.41000000000000003,70.0,110.0
3530,0.51,0.13,0.35000000000000003,55.0,70.0
3531,0.11,0.15,0.73,69.0,90.0
3532,0.59,0.07,0.34,69.0,100.0
3533,0.63,0.29,0.09,98.0,30.0
3534,0.12,0.31,0.58,104.0,10.0
3535,0.4,0.22,0.38,56.0,10.0
3536,0.08,0.15,0.76,48.0,80.0
3537,0.19,0.27,0.54,64.0,10.0
3538,0.38,0.28,0.34,96.0,60.0
3539,0.23,0.34,0.43,93.0,60.0
3540,0.4,0.15,0.45,95.0,40.0
3541,0.4,0.34,0.26,110.0,60.0
3542,0.46,0.54,0.0,70.0,50.0
3543,0.42,0.13,0.44,57.0,30.0
3544,0.08,0.31,0.6,80.0,120.0
3545,0.35000000000000003,0.19,0.46,66.0,40.0
3546,0.38,0.15,0.47000000000000003,85.0,20.0
3547,0.37,0.02,0.61,79.0,60.0
3548,0.38,0.18,0.44,71.0,40.0
3549,0.41000000000000003,0.26,0.34,62.0,100.0
3550,0.6,0.33,0.07,68.0,50.0
3551,0.33,0.29,0.38,84.0,20.0
3552,0.46,0.26,0.27,72.0,30.0
3553,0.54,0.34,0.13,44.0,90.0
3554,0.27,0.59,0.15,97.0,120.0
3555,0.29,0.02,0.68,86.0,50.0
3556,0.41000000000000003,0.2,0.39,95.0,40.0
3557,0.54,0.08,0.38,89.0,30.0
3558,0.44,0.13,0.43,47.0,60.0
3559,0.54,0.31,0.15,74.0,90.0
3560,0.12,0.38,0.5,75.0,40.0
3561,0.59,0.14,0.26,45.0,50.0
3562,0.17,0.55,0.28,76.0,100.0
3563,0.02,0.22,0.76,104.0,40.0
3564,0.46,0.26,0.28,110.0,110.0
3565,0.43,0.56,0.01,55.0,110.0
3566,0.5,0.25,0.25,101.0,90.0
3567,0.05,0.36,0.58,42.0,80.0
3568,0.35000000000000003,0.28,0.37,99.0,90.0
3569,0.19,0.31,0.5,71.0,80.0
3570,0.43,0.45,0.12,69.0,80.0
3571,0.59,0.3,0.11,52.0,20.0
3572,0.68,0.2,0.13,107.0,120.0
3573,0.36,0.31,0.32,88.0,60.0
3574,0.85,0.08,0.07,105.0,60.0
3575,0.1,0.44,0.46,55.0,50.0
3576,0.43,0.32,0.25,60.0,30.0
3577,0.39,0.17,0.44,99.0,90.0
3578,0.3,0.03,0.67,73.0,130.0
3579,0.47000000000000003,0.21,0.32,89.0,40.0
3580,0.25,0.12,0.64,109.0,120.0
3581,0.12,0.18,0.7000000000000001,78.0,130.0
3582,0.38,0.22,0.4,69.0,20.0
3583,0.25,0.28,0.47000000000000003,54.0,110.0
3584,0.41000000000000003,0.09,0.5,104.0,110.0
3585,0.43,0.2,0.37,56.0,80.0
3586,0.9,0.0,0.1,109.0,30.0
3587,0.31,0.36,0.33,108.0,60.0
3588,0.38,0.03,0.59,64.0,60.0
3589,0.18,0.48,0.35000000000000003,69.0,30.0
3590,0.54,0.16,0.3,87.0,80.0
3591,0.61,0.35000000000000003,0.04,42.0,50.0
3592,0.05,0.3,0.65,93.0,10.0
3593,0.5700000000000001,0.26,0.17,57.0,100.0
3594,0.33,0.36,0.31,47.0,60.0
3595,0.48,0.29,0.23,91.0,80.0
3596,0.49,0.09,0.42,84.0,130.0
3597,0.39,0.34,0.28,64.0,20.0
3598,0.75,0.24,0.01,104.0,90.0
3599,0.68,0.14,0.18,58.0,110.0
3600,0.4,0.13,0.47000000000000003,51.0,70.0
3601,0.67,0.13,0.2,95.0,100.0
3602,0.42,0.19,0.39,92.0,30.0
3603,0.08,0.51,0.41000000000000003,60.0,50.0
3604,0.58,0.19,0.22,78.0,110.0
3605,0.75,0.08,0.17,72.0,120.0
3606,0.3,0.31,0.4,80.0,50.0
3607,0.06,0.45,0.48,100.0,50.0
3608,0.11,0.24,0.65,57.0,80.0
3609,0.3,0.25,0.45,74.0,50.0
3610,0.52,0.47000000000000003,0.01,87.0,80.0
3611,0.52,0.03,0.45,46.0,40.0
3612,0.01,0.38,0.61,67.0,90.0
3613,0.71,0.2,0.08,58.0,70.0
3614,0.46,0.12,0.42,80.0,60.0
3615,0.05,0.37,0.58,105.0,70.0
3616,0.01,0.43,0.56,80.0,80.0
3617,0.37,0.53,0.1,65.0,60.0
3618,0.42,0.12,0.47000000000000003,80.0,60.0
3619,0.05,0.43,0.53,68.0,30.0
3620,0.46,0.15,0.39,74.0,100.0
3621,0.6,0.31,0.09,48.0,30.0
3622,0.75,0.15,0.1,78.0,50.0
3623,0.3,0.38,0.32,79.0,100.0
3624,0.18,0.42,0.4,64.0,100.0
3625,0.36,0.53,0.11,89.0,20.0
3626,0.3,0.22,0.48,88.0,80.0
3627,0.51,0.44,0.04,99.0,40.0
3628,0.16,0.56,0.28,70.0,20.0
3629,0.32,0.32,0.36,66.0,50.0
3630,0.33,0.25,0.42,86.0,90.0
3631,0.34,0.23,0.43,54.0,20.0
3632,0.22,0.05,0.73,65.0,20.0
3633,0.29,0.23,0.48,62.0,120.0
3634,0.59,0.37,0.04,81.0,10.0
3635,0.71,0.02,0.27,105.0,10.0
3636,0.2,0.27,0.53,54.0,20.0
3637,0.04,0.2,0.76,103.0,30.0
3638,0.56,0.26,0.17,70.0,80.0
3639,0.24,0.35000000000000003,0.41000000000000003,70.0,30.0
3640,0.3,0.24,0.46,68.0,20.0
3641,0.44,0.37,0.18,84.0,100.0
3642,0.28,0.39,0.33,91.0,70.0
3643,0.11,0.34,0.55,74.0,70.0
3644,0.62,0.33,0.05,91.0,80.0
3645,0.38,0.11,0.52,80.0,70.0
3646,0.56,0.07,0.37,53.0,60.0
