raw material 1,raw material 2,raw material 3,temperature,time
0.52,0.27,0.21,47,80
0.48,0.4,0.12,75,120
0.65,0.07,0.28,66,40
0.26,0.51,0.23,102,110
0.4,0.4,0.2,57,70
0.5700000000000001,0.32,0.11,44,60
0.38,0.27,0.35000000000000003,60,10
0.48,0.09,0.44,87,110
0.4,0.21,0.39,46,110
0.1,0.36,0.53,92,70
0.37,0.52,0.11,60,100
0.2,0.21,0.59,68,100
0.56,0.32,0.13,74,80
0.43,0.29,0.28,102,50
0.47000000000000003,0.1,0.43,87,90
0.62,0.28,0.11,86,90
0.09,0.12,0.79,52,60
0.44,0.24,0.33,41,50
0.08,0.21,0.71,44,100
0.39,0.34,0.27,81,50
0.24,0.09,0.67,41,50
0.22,0.43,0.36,95,40
0.27,0.18,0.55,108,90
0.31,0.27,0.42,84,120
0.4,0.03,0.5700000000000001,105,40
0.43,0.23,0.34,48,100
0.37,0.3,0.32,62,70
0.43,0.15,0.42,49,90
0.27,0.34,0.38,98,100
0.02,0.36,0.63,85,10
0.28,0.17,0.55,89,100
0.67,0.15,0.18,81,100
0.59,0.26,0.15,83,100
0.59,0.32,0.09,60,80
0.55,0.25,0.2,100,10
0.11,0.28,0.61,66,70
0.3,0.14,0.56,56,30
0.44,0.5,0.06,109,10
0.59,0.18,0.23,84,90
0.58,0.05,0.37,59,30
0.31,0.31,0.38,74,60
0.41000000000000003,0.49,0.1,109,60
0.18,0.48,0.34,69,80
0.55,0.11,0.34,94,70
0.28,0.31,0.4,101,70
0.63,0.27,0.1,42,90
0.37,0.26,0.37,107,20
0.5,0.24,0.27,95,120
0.3,0.35000000000000003,0.35000000000000003,52,90
0.65,0.18,0.18,86,50
0.66,0.1,0.24,58,30
0.38,0.18,0.44,76,90
0.53,0.2,0.27,91,70
0.15,0.35000000000000003,0.5,43,80
0.22,0.25,0.54,56,80
0.65,0.34,0.02,87,20
0.52,0.15,0.33,101,20
0.4,0.22,0.38,50,100
0.52,0.21,0.27,80,90
0.41000000000000003,0.31,0.27,70,100
0.41000000000000003,0.14,0.45,91,100
0.63,0.31,0.06,100,80
0.29,0.28,0.43,79,10
0.5,0.32,0.18,75,70
0.25,0.33,0.42,46,120
0.43,0.12,0.45,110,50
0.79,0.13,0.08,84,110
0.09,0.3,0.62,79,90
0.45,0.13,0.42,43,60
0.36,0.18,0.46,62,60
0.4,0.31,0.29,63,70
0.5,0.27,0.23,99,40
0.68,0.27,0.05,109,30
0.36,0.38,0.26,109,70
0.44,0.39,0.18,85,20
0.13,0.35000000000000003,0.52,109,10
0.41000000000000003,0.32,0.27,62,60
0.72,0.04,0.24,101,110
0.38,0.52,0.1,69,80
0.37,0.23,0.39,108,130
0.46,0.06,0.49,47,110
0.51,0.23,0.26,46,40
0.5,0.01,0.49,101,90
0.3,0.16,0.54,101,40
0.38,0.4,0.22,49,120
0.59,0.03,0.38,109,90
0.45,0.04,0.51,103,110
0.58,0.01,0.41000000000000003,42,10
0.17,0.45,0.38,63,60
0.42,0.09,0.48,88,70
0.75,0.05,0.21,42,40
0.46,0.29,0.25,76,20
0.23,0.36,0.42,99,40
0.78,0.02,0.2,101,70
0.17,0.07,0.76,70,40
0.55,0.38,0.07,103,120
0.37,0.12,0.51,70,110
0.47000000000000003,0.03,0.5,82,120
0.35000000000000003,0.23,0.42,89,70
0.42,0.17,0.41000000000000003,44,90
0.06,0.47000000000000003,0.47000000000000003,43,120
0.31,0.36,0.33,87,100
0.44,0.14,0.42,41,110
0.37,0.49,0.14,82,20
0.72,0.01,0.26,53,90
0.11,0.41000000000000003,0.48,44,30
0.52,0.19,0.29,96,90
0.38,0.21,0.41000000000000003,108,110
0.28,0.19,0.53,104,90
0.44,0.34,0.23,65,50
0.03,0.11,0.86,61,120
0.35000000000000003,0.1,0.55,100,90
0.45,0.46,0.1,78,30
0.22,0.14,0.63,84,80
0.36,0.25,0.39,77,70
0.78,0.1,0.12,81,10
0.5,0.22,0.28,87,10
0.04,0.31,0.65,87,60
0.47000000000000003,0.34,0.19,90,60
0.49,0.08,0.43,54,70
0.49,0.51,0.0,89,110
0.47000000000000003,0.19,0.35000000000000003,97,100
0.45,0.02,0.53,71,20
0.36,0.52,0.11,90,70
0.54,0.14,0.32,95,90
0.33,0.43,0.24,53,50
0.42,0.11,0.46,56,90
0.9,0.04,0.06,108,50
0.31,0.22,0.47000000000000003,48,50
0.42,0.18,0.39,95,70
0.06,0.28,0.65,109,50
0.63,0.2,0.16,62,30
0.55,0.38,0.07,60,20
0.26,0.23,0.51,61,40
0.17,0.25,0.58,77,60
0.07,0.19,0.73,49,60
0.53,0.22,0.25,90,100
0.43,0.34,0.23,79,60
0.9,0.04,0.06,100,80
0.29,0.19,0.52,52,60
0.44,0.14,0.42,105,120
0.49,0.27,0.23,72,50
0.34,0.0,0.66,86,120
0.17,0.42,0.41000000000000003,65,110
0.08,0.09,0.8300000000000001,87,70
0.16,0.43,0.41000000000000003,95,90
0.61,0.39,0.01,98,30
0.04,0.37,0.59,54,60
0.76,0.22,0.02,52,90
0.32,0.17,0.51,67,90
0.4,0.45,0.15,106,30
0.48,0.19,0.33,72,90
0.2,0.26,0.53,69,40
0.5,0.15,0.35000000000000003,45,10
0.27,0.1,0.63,69,80
0.4,0.1,0.49,58,60
0.05,0.41000000000000003,0.54,78,110
0.09,0.27,0.63,64,50
0.12,0.42,0.46,80,70
0.12,0.24,0.64,76,60
0.37,0.32,0.31,56,20
0.41000000000000003,0.24,0.35000000000000003,101,90
0.58,0.01,0.41000000000000003,107,80
0.43,0.49,0.08,97,60
0.21,0.2,0.59,42,30
0.16,0.28,0.5700000000000001,66,90
0.44,0.26,0.3,63,80
0.35000000000000003,0.38,0.27,107,110
0.24,0.2,0.56,40,80
0.2,0.35000000000000003,0.44,109,80
0.49,0.17,0.35000000000000003,41,70
0.45,0.1,0.46,83,90
0.63,0.03,0.34,59,120
0.47000000000000003,0.37,0.17,51,50
0.18,0.47000000000000003,0.35000000000000003,75,100
0.44,0.09,0.46,42,70
0.21,0.13,0.66,44,80
0.42,0.25,0.33,64,90
0.41000000000000003,0.21,0.38,62,20
0.38,0.15,0.47000000000000003,63,100
0.43,0.34,0.24,85,80
0.34,0.29,0.37,76,60
0.54,0.19,0.27,77,100
0.47000000000000003,0.2,0.33,56,80
0.47000000000000003,0.33,0.2,42,20
0.44,0.12,0.44,92,20
0.05,0.53,0.43,81,120
0.73,0.02,0.26,104,50
0.07,0.44,0.48,65,120
0.5700000000000001,0.25,0.17,86,30
0.75,0.11,0.14,101,10
0.07,0.3,0.63,99,30
0.42,0.23,0.34,81,110
0.75,0.24,0.01,88,80
0.41000000000000003,0.05,0.54,41,40
0.45,0.11,0.45,83,40
0.52,0.24,0.24,75,120
0.54,0.21,0.25,109,120
0.45,0.3,0.25,80,20
0.23,0.1,0.67,71,10
0.36,0.28,0.36,49,20
0.49,0.06,0.45,100,110
0.39,0.24,0.37,56,20
0.22,0.02,0.76,98,30
0.7000000000000001,0.04,0.26,70,110
0.18,0.37,0.45,48,70
0.39,0.24,0.37,106,120
0.31,0.36,0.33,62,40
0.51,0.19,0.29,60,50
0.51,0.07,0.42,57,90
0.27,0.12,0.62,107,110
0.24,0.45,0.32,42,80
0.53,0.17,0.29,76,110
0.39,0.29,0.32,58,40
0.44,0.16,0.39,83,40
0.02,0.08,0.9,56,60
0.66,0.03,0.31,98,80
0.18,0.41000000000000003,0.42,68,40
0.2,0.29,0.51,93,50
0.64,0.2,0.16,91,80
0.41000000000000003,0.23,0.36,94,100
0.48,0.12,0.4,42,50
0.16,0.46,0.37,87,60
0.23,0.27,0.5,65,90
0.67,0.17,0.16,71,50
0.45,0.16,0.4,95,40
0.47000000000000003,0.24,0.29,108,120
0.59,0.15,0.27,99,110
0.62,0.29,0.09,94,100
0.29,0.37,0.33,106,90
0.47000000000000003,0.35000000000000003,0.19,76,30
0.54,0.37,0.09,49,40
0.35000000000000003,0.34,0.3,61,40
0.44,0.21,0.35000000000000003,107,50
0.28,0.29,0.43,103,70
0.25,0.12,0.63,48,120
0.5700000000000001,0.17,0.26,71,70
0.14,0.36,0.51,80,120
0.35000000000000003,0.21,0.44,53,70
0.54,0.19,0.27,68,90
0.31,0.17,0.52,80,30
0.58,0.18,0.24,110,30
0.11,0.33,0.56,72,120
0.14,0.32,0.54,103,60
0.26,0.45,0.29,59,50
0.73,0.09,0.17,43,50
0.47000000000000003,0.33,0.19,56,10
0.9,0.09,0.0,62,50
0.56,0.38,0.06,45,70
0.52,0.16,0.32,79,30
0.53,0.11,0.36,66,70
0.41000000000000003,0.43,0.16,46,40
0.13,0.2,0.67,78,70
0.25,0.3,0.45,56,60
0.54,0.13,0.33,92,70
0.85,0.12,0.03,64,60
0.47000000000000003,0.02,0.51,69,50
0.65,0.17,0.18,95,40
0.36,0.28,0.36,40,120
0.87,0.04,0.09,69,40
0.38,0.04,0.58,63,110
0.6,0.24,0.16,62,20
0.39,0.09,0.53,92,60
0.38,0.11,0.51,87,110
0.42,0.34,0.23,84,30
0.65,0.0,0.35000000000000003,98,70
0.1,0.26,0.65,52,70
0.33,0.05,0.61,91,60
0.53,0.28,0.18,85,100
0.61,0.35000000000000003,0.04,94,70
0.55,0.07,0.38,81,60
0.32,0.24,0.44,98,30
0.42,0.23,0.35000000000000003,44,60
0.08,0.16,0.76,87,60
0.02,0.29,0.6900000000000001,104,50
0.43,0.05,0.51,43,80
0.25,0.27,0.48,57,120
0.17,0.24,0.6,50,10
0.41000000000000003,0.23,0.35000000000000003,96,60
0.46,0.12,0.42,81,20
0.53,0.25,0.22,97,50
0.56,0.32,0.12,67,70
0.72,0.26,0.03,65,130
0.44,0.13,0.43,65,80
0.58,0.29,0.13,87,60
0.29,0.19,0.52,76,50
0.37,0.26,0.38,101,30
0.39,0.2,0.41000000000000003,70,110
0.51,0.13,0.35000000000000003,55,70
0.11,0.15,0.73,69,90
0.59,0.07,0.34,69,100
0.63,0.29,0.09,98,30
0.12,0.31,0.58,104,10
0.4,0.22,0.38,56,10
0.08,0.15,0.76,48,80
0.19,0.27,0.54,64,10
0.38,0.28,0.34,96,60
0.23,0.34,0.43,93,60
0.4,0.15,0.45,95,40
0.4,0.34,0.26,110,60
0.46,0.54,0.0,70,50
0.42,0.13,0.44,57,30
0.08,0.31,0.6,80,120
0.35000000000000003,0.19,0.46,66,40
0.38,0.15,0.47000000000000003,85,20
0.37,0.02,0.61,79,60
0.38,0.18,0.44,71,40
0.41000000000000003,0.26,0.34,62,100
0.6,0.33,0.07,68,50
0.33,0.29,0.38,84,20
0.46,0.26,0.27,72,30
0.54,0.34,0.13,44,90
0.27,0.59,0.15,97,120
0.29,0.02,0.68,86,50
0.41000000000000003,0.2,0.39,95,40
0.54,0.08,0.38,89,30
0.44,0.13,0.43,47,60
0.54,0.31,0.15,74,90
0.12,0.38,0.5,75,40
0.59,0.14,0.26,45,50
0.17,0.55,0.28,76,100
0.02,0.22,0.76,104,40
0.46,0.26,0.28,110,110
0.43,0.56,0.01,55,110
0.5,0.25,0.25,101,90
0.05,0.36,0.58,42,80
0.35000000000000003,0.28,0.37,99,90
0.19,0.31,0.5,71,80
0.43,0.45,0.12,69,80
0.59,0.3,0.11,52,20
0.68,0.2,0.13,107,120
0.36,0.31,0.32,88,60
0.85,0.08,0.07,105,60
0.1,0.44,0.46,55,50
0.43,0.32,0.25,60,30
0.39,0.17,0.44,99,90
0.3,0.03,0.67,73,130
0.47000000000000003,0.21,0.32,89,40
0.25,0.12,0.64,109,120
0.12,0.18,0.7000000000000001,78,130
0.38,0.22,0.4,69,20
0.25,0.28,0.47000000000000003,54,110
0.41000000000000003,0.09,0.5,104,110
0.43,0.2,0.37,56,80
0.9,0.0,0.1,109,30
0.31,0.36,0.33,108,60
0.38,0.03,0.59,64,60
0.18,0.48,0.35000000000000003,69,30
0.54,0.16,0.3,87,80
0.61,0.35000000000000003,0.04,42,50
0.05,0.3,0.65,93,10
0.5700000000000001,0.26,0.17,57,100
0.33,0.36,0.31,47,60
0.48,0.29,0.23,91,80
0.49,0.09,0.42,84,130
0.39,0.34,0.28,64,20
0.75,0.24,0.01,104,90
0.68,0.14,0.18,58,110
0.4,0.13,0.47000000000000003,51,70
0.67,0.13,0.2,95,100
0.42,0.19,0.39,92,30
0.08,0.51,0.41000000000000003,60,50
0.58,0.19,0.22,78,110
0.75,0.08,0.17,72,120
0.3,0.31,0.4,80,50
0.06,0.45,0.48,100,50
0.11,0.24,0.65,57,80
0.3,0.25,0.45,74,50
0.52,0.47000000000000003,0.01,87,80
0.52,0.03,0.45,46,40
0.01,0.38,0.61,67,90
0.71,0.2,0.08,58,70
0.46,0.12,0.42,80,60
0.05,0.37,0.58,105,70
0.01,0.43,0.56,80,80
0.37,0.53,0.1,65,60
0.42,0.12,0.47000000000000003,80,60
0.05,0.43,0.53,68,30
0.46,0.15,0.39,74,100
0.6,0.31,0.09,48,30
0.75,0.15,0.1,78,50
0.3,0.38,0.32,79,100
0.18,0.42,0.4,64,100
0.36,0.53,0.11,89,20
0.3,0.22,0.48,88,80
0.51,0.44,0.04,99,40
0.16,0.56,0.28,70,20
0.32,0.32,0.36,66,50
0.33,0.25,0.42,86,90
0.34,0.23,0.43,54,20
0.22,0.05,0.73,65,20
0.29,0.23,0.48,62,120
0.59,0.37,0.04,81,10
0.71,0.02,0.27,105,10
0.2,0.27,0.53,54,20
0.04,0.2,0.76,103,30
0.56,0.26,0.17,70,80
0.24,0.35000000000000003,0.41000000000000003,70,30
0.3,0.24,0.46,68,20
0.44,0.37,0.18,84,100
0.28,0.39,0.33,91,70
0.11,0.34,0.55,74,70
0.62,0.33,0.05,91,80
0.38,0.11,0.52,80,70
0.56,0.07,0.37,53,60
0.68,0.1,0.22,46,90
0.39,0.34,0.27,90,30
0.35000000000000003,0.27,0.38,110,10
0.5700000000000001,0.25,0.18,79,10
0.46,0.08,0.45,69,50
0.38,0.27,0.35000000000000003,95,60
0.86,0.13,0.01,107,80
0.17,0.26,0.56,63,20
0.42,0.16,0.41000000000000003,78,50
0.31,0.15,0.55,96,40
0.35000000000000003,0.25,0.39,47,70
0.48,0.14,0.38,87,80
0.72,0.17,0.12,65,90
0.52,0.36,0.11,66,80
0.34,0.19,0.47000000000000003,43,60
0.6,0.26,0.14,86,20
0.58,0.36,0.06,68,30
0.5700000000000001,0.06,0.37,71,30
0.38,0.47000000000000003,0.15,97,90
0.42,0.36,0.22,41,30
0.29,0.19,0.52,110,100
0.75,0.18,0.07,61,80
0.33,0.15,0.51,43,80
0.47000000000000003,0.14,0.39,106,130
0.18,0.1,0.72,76,120
0.79,0.03,0.18,40,110
0.5700000000000001,0.08,0.35000000000000003,61,120
0.2,0.32,0.48,90,110
0.34,0.33,0.33,59,70
0.56,0.1,0.34,61,10
0.47000000000000003,0.37,0.16,104,10
0.41000000000000003,0.1,0.49,75,30
0.66,0.12,0.22,102,130
0.65,0.13,0.22,108,120
0.27,0.09,0.64,64,130
0.17,0.17,0.66,77,90
0.2,0.41000000000000003,0.39,108,110
0.4,0.53,0.07,109,10
0.8,0.09,0.11,79,30
0.39,0.03,0.58,58,10
0.42,0.11,0.46,59,90
0.5700000000000001,0.25,0.17,72,60
0.76,0.01,0.23,63,130
0.26,0.3,0.45,106,90
0.77,0.05,0.18,101,40
0.53,0.06,0.41000000000000003,95,70
0.44,0.54,0.02,81,80
0.34,0.36,0.3,84,90
0.85,0.01,0.14,99,70
0.61,0.06,0.33,43,120
0.49,0.28,0.24,84,120
0.08,0.5700000000000001,0.35000000000000003,52,90
0.49,0.25,0.26,69,40
0.06,0.27,0.66,97,90
0.11,0.38,0.51,88,20
0.32,0.21,0.47000000000000003,53,20
0.18,0.45,0.37,82,40
0.46,0.12,0.43,61,70
0.5,0.25,0.25,99,50
0.09,0.28,0.63,46,100
0.61,0.07,0.32,56,50
0.45,0.15,0.4,109,70
0.22,0.09,0.6900000000000001,46,120
0.25,0.49,0.26,83,130
0.15,0.07,0.78,63,20
0.36,0.05,0.59,41,110
0.51,0.23,0.27,63,60
0.25,0.12,0.62,55,10
0.46,0.4,0.14,105,20
0.45,0.42,0.14,49,90
0.1,0.46,0.43,108,100
0.25,0.3,0.45,89,80
0.41000000000000003,0.34,0.25,103,90
0.45,0.09,0.46,79,70
0.64,0.29,0.07,96,70
0.22,0.29,0.49,64,40
0.37,0.36,0.27,62,130
0.51,0.07,0.43,82,90
0.36,0.29,0.36,73,60
0.33,0.08,0.59,96,60
0.63,0.16,0.21,107,110
0.37,0.29,0.34,98,10
0.2,0.36,0.44,90,110
0.32,0.03,0.65,45,70
0.38,0.31,0.31,76,70
0.4,0.24,0.36,92,50
0.24,0.23,0.53,83,40
0.41000000000000003,0.51,0.08,85,80
0.11,0.43,0.46,79,110
0.46,0.05,0.49,49,70
0.35000000000000003,0.32,0.33,110,110
0.68,0.02,0.3,102,30
0.55,0.04,0.42,107,70
0.37,0.15,0.49,52,90
0.23,0.4,0.37,106,110
0.42,0.1,0.47000000000000003,66,70
0.5,0.09,0.41000000000000003,104,50
0.02,0.36,0.62,96,30
0.62,0.11,0.27,47,40
0.1,0.38,0.52,51,90
0.36,0.26,0.39,41,120
0.24,0.41000000000000003,0.35000000000000003,107,40
0.28,0.14,0.58,60,20
0.34,0.29,0.37,97,120
0.42,0.06,0.52,43,70
0.53,0.09,0.38,63,90
0.11,0.27,0.62,67,80
0.51,0.13,0.36,66,20
0.44,0.44,0.12,59,40
0.39,0.28,0.33,70,40
0.41000000000000003,0.15,0.44,63,80
0.39,0.16,0.45,80,90
0.38,0.12,0.5,59,100
0.11,0.3,0.59,70,70
0.47000000000000003,0.12,0.41000000000000003,43,100
0.58,0.24,0.17,60,120
0.4,0.24,0.36,98,40
0.28,0.33,0.39,97,60
0.34,0.17,0.49,83,40
0.64,0.08,0.28,57,40
0.33,0.38,0.29,76,70
0.27,0.03,0.6900000000000001,92,50
0.3,0.44,0.27,106,100
0.47000000000000003,0.05,0.48,50,30
0.49,0.49,0.02,96,80
0.66,0.31,0.03,109,100
0.23,0.16,0.6,64,60
0.42,0.16,0.43,47,10
0.6,0.01,0.39,63,110
0.29,0.09,0.62,101,40
0.56,0.19,0.25,41,10
0.24,0.21,0.55,52,10
0.76,0.11,0.13,94,100
0.48,0.17,0.35000000000000003,98,50
0.12,0.33,0.56,43,110
0.45,0.4,0.15,58,60
0.54,0.03,0.43,53,10
0.58,0.19,0.23,78,50
0.23,0.24,0.53,102,90
0.43,0.21,0.36,54,60
0.37,0.26,0.37,74,10
0.5,0.09,0.42,96,60
0.47000000000000003,0.25,0.28,53,90
0.45,0.1,0.45,81,10
0.8,0.17,0.04,54,30
0.39,0.27,0.34,69,100
0.43,0.37,0.2,51,120
0.2,0.03,0.76,61,30
0.62,0.21,0.17,72,60
0.45,0.21,0.35000000000000003,71,100
0.49,0.14,0.37,77,40
0.47000000000000003,0.46,0.07,78,20
0.36,0.19,0.45,58,50
0.55,0.13,0.32,93,60
0.36,0.14,0.5,55,10
0.47000000000000003,0.45,0.08,93,120
0.38,0.33,0.3,107,120
0.79,0.2,0.01,102,40
0.4,0.19,0.4,42,90
0.49,0.2,0.31,69,60
0.79,0.06,0.15,90,110
0.41000000000000003,0.35000000000000003,0.23,70,10
0.39,0.35000000000000003,0.26,89,40
0.84,0.11,0.05,95,60
0.2,0.31,0.49,58,130
0.09,0.28,0.63,48,60
0.1,0.13,0.76,47,60
0.62,0.04,0.34,107,50
0.58,0.12,0.29,49,110
0.22,0.06,0.72,63,90
0.38,0.35000000000000003,0.27,101,90
0.03,0.21,0.76,47,100
0.21,0.35000000000000003,0.44,66,20
0.19,0.03,0.78,104,30
0.11,0.39,0.5,51,60
0.18,0.4,0.43,70,110
0.34,0.19,0.47000000000000003,59,40
0.85,0.04,0.11,110,10
0.54,0.17,0.29,84,20
0.16,0.39,0.45,69,30
0.35000000000000003,0.18,0.47000000000000003,79,50
0.5,0.24,0.26,73,40
0.32,0.31,0.37,66,60
0.48,0.25,0.27,86,20
0.02,0.22,0.77,70,30
0.33,0.29,0.38,105,60
0.34,0.47000000000000003,0.2,65,90
0.64,0.25,0.11,93,50
0.53,0.26,0.21,67,30
0.37,0.05,0.58,70,30
0.3,0.19,0.51,77,10
0.56,0.0,0.44,85,30
0.33,0.18,0.49,109,80
0.4,0.18,0.42,91,50
0.42,0.02,0.56,46,80
0.39,0.27,0.33,75,30
0.54,0.27,0.19,79,90
0.46,0.19,0.35000000000000003,89,50
0.43,0.26,0.31,62,120
0.1,0.22,0.68,75,10
0.09,0.43,0.48,79,50
0.44,0.53,0.04,110,20
0.73,0.24,0.03,40,80
0.34,0.08,0.58,89,40
0.28,0.03,0.6900000000000001,75,30
0.46,0.18,0.35000000000000003,50,100
0.59,0.34,0.07,99,120
0.01,0.42,0.5700000000000001,53,90
0.51,0.27,0.22,51,70
0.08,0.44,0.48,85,120
0.54,0.44,0.01,97,50
0.54,0.21,0.25,92,120
0.53,0.34,0.13,87,80
0.62,0.37,0.0,95,90
0.39,0.38,0.23,61,10
0.62,0.31,0.06,63,10
0.04,0.29,0.67,50,20
0.15,0.36,0.49,70,90
0.38,0.25,0.37,52,110
0.36,0.13,0.52,72,120
0.6900000000000001,0.25,0.06,107,20
0.12,0.08,0.8,96,80
0.09,0.17,0.74,94,70
0.02,0.38,0.6,89,60
0.16,0.38,0.46,82,20
0.45,0.22,0.33,57,30
0.14,0.31,0.55,60,100
0.42,0.18,0.4,69,30
0.45,0.03,0.52,86,120
0.68,0.3,0.01,105,120
0.59,0.37,0.04,69,130
0.39,0.23,0.37,42,100
0.79,0.0,0.21,108,60
0.6,0.14,0.26,95,100
0.71,0.28,0.01,48,130
0.5700000000000001,0.01,0.42,100,40
0.36,0.34,0.3,58,20
0.66,0.32,0.02,78,30
0.34,0.24,0.41000000000000003,54,80
0.42,0.46,0.12,43,110
0.44,0.19,0.37,107,40
0.28,0.33,0.39,74,20
0.08,0.38,0.54,70,30
0.41000000000000003,0.03,0.56,77,50
0.48,0.23,0.3,60,110
0.87,0.07,0.06,43,40
0.1,0.23,0.67,101,120
0.2,0.2,0.6,80,90
0.34,0.28,0.39,47,70
0.34,0.02,0.64,42,90
0.78,0.07,0.15,94,50
0.02,0.03,0.9500000000000001,71,50
0.07,0.52,0.4,103,60
0.4,0.1,0.49,81,100
0.59,0.31,0.1,48,70
0.45,0.21,0.34,84,40
0.09,0.3,0.61,42,100
0.36,0.12,0.52,76,40
0.12,0.23,0.65,65,90
0.78,0.18,0.04,107,30
0.43,0.39,0.19,53,70
0.8,0.14,0.06,103,30
0.31,0.05,0.63,57,110
0.03,0.07,0.91,93,110
0.44,0.08,0.49,54,80
0.56,0.06,0.39,104,50
0.35000000000000003,0.29,0.36,95,40
0.46,0.35000000000000003,0.19,63,100
0.49,0.2,0.32,96,20
0.41000000000000003,0.27,0.33,80,120
0.58,0.37,0.05,45,70
0.21,0.24,0.55,69,30
0.46,0.42,0.12,98,90
0.32,0.22,0.46,75,70
0.59,0.29,0.12,108,10
0.39,0.1,0.51,108,30
0.44,0.29,0.28,56,90
0.6900000000000001,0.03,0.29,78,40
0.54,0.04,0.43,70,120
0.32,0.19,0.5,84,110
0.55,0.2,0.25,64,50
0.42,0.22,0.36,81,50
0.33,0.33,0.34,105,120
0.23,0.23,0.54,59,30
0.36,0.27,0.38,71,90
0.13,0.16,0.71,106,30
0.41000000000000003,0.2,0.39,60,50
0.47000000000000003,0.17,0.36,42,60
0.32,0.23,0.44,80,70
0.4,0.27,0.33,101,110
0.78,0.03,0.19,70,10
0.09,0.38,0.53,87,60
0.08,0.25,0.68,65,110
0.3,0.21,0.49,90,110
0.52,0.07,0.41000000000000003,51,100
0.46,0.22,0.33,64,30
0.3,0.54,0.16,76,90
0.02,0.48,0.5,49,70
0.41000000000000003,0.42,0.17,51,10
0.44,0.26,0.29,53,100
0.21,0.25,0.54,65,30
0.43,0.38,0.19,87,90
0.26,0.27,0.47000000000000003,102,10
0.51,0.24,0.25,101,110
0.15,0.26,0.59,47,50
0.38,0.26,0.35000000000000003,87,60
0.35000000000000003,0.12,0.53,64,60
0.32,0.33,0.35000000000000003,61,100
0.46,0.33,0.21,94,50
0.59,0.22,0.19,95,50
0.35000000000000003,0.44,0.21,89,70
0.17,0.27,0.56,107,20
0.26,0.1,0.64,75,90
0.59,0.21,0.2,41,40
0.31,0.46,0.23,86,30
0.42,0.27,0.3,76,110
0.25,0.19,0.56,73,40
0.13,0.28,0.59,60,20
0.06,0.2,0.75,51,60
0.48,0.33,0.19,54,100
0.23,0.11,0.66,74,70
0.3,0.2,0.5,70,70
0.35000000000000003,0.53,0.12,107,80
0.43,0.23,0.34,40,110
0.2,0.34,0.47000000000000003,67,50
0.63,0.25,0.13,60,40
0.73,0.03,0.24,84,40
0.38,0.22,0.4,56,130
0.29,0.34,0.37,56,70
0.47000000000000003,0.16,0.38,87,20
0.5,0.11,0.39,86,120
0.38,0.21,0.41000000000000003,45,60
0.33,0.19,0.48,86,30
0.3,0.28,0.42,83,40
0.12,0.06,0.8200000000000001,91,110
0.87,0.05,0.07,105,70
0.43,0.39,0.19,88,120
0.29,0.23,0.48,76,10
0.39,0.29,0.32,55,110
0.67,0.1,0.24,67,10
0.35000000000000003,0.2,0.45,40,40
0.35000000000000003,0.04,0.61,69,110
0.43,0.1,0.47000000000000003,68,120
0.19,0.12,0.6900000000000001,49,80
0.47000000000000003,0.3,0.23,58,20
0.38,0.24,0.38,54,40
0.27,0.4,0.33,68,70
0.3,0.23,0.47000000000000003,70,20
0.01,0.1,0.89,83,40
0.28,0.33,0.4,73,80
0.51,0.11,0.38,54,110
0.12,0.33,0.55,98,40
0.55,0.08,0.37,73,100
0.31,0.26,0.44,76,100
0.27,0.15,0.5700000000000001,108,40
0.53,0.17,0.3,88,40
0.44,0.23,0.33,53,10
0.45,0.31,0.24,83,110
0.29,0.2,0.51,40,10
0.45,0.01,0.55,85,50
0.4,0.35000000000000003,0.25,76,120
0.51,0.32,0.18,95,10
0.16,0.37,0.48,52,90
0.4,0.05,0.55,61,20
0.3,0.13,0.5700000000000001,89,50
0.55,0.33,0.12,80,80
0.24,0.41000000000000003,0.35000000000000003,94,80
0.42,0.19,0.39,56,30
0.26,0.21,0.53,104,30
0.55,0.26,0.19,42,100
0.2,0.53,0.27,77,10
0.18,0.34,0.48,69,10
0.45,0.15,0.4,96,60
0.45,0.21,0.34,66,80
0.45,0.3,0.25,79,60
0.47000000000000003,0.0,0.53,46,50
0.06,0.24,0.7000000000000001,66,90
0.38,0.37,0.25,83,120
0.3,0.51,0.19,96,90
0.45,0.08,0.47000000000000003,72,90
0.51,0.25,0.25,105,60
0.44,0.2,0.36,42,20
0.41000000000000003,0.26,0.33,63,80
0.5700000000000001,0.24,0.19,61,50
0.16,0.33,0.5,73,70
0.09,0.38,0.53,74,10
0.24,0.33,0.43,64,40
0.41000000000000003,0.3,0.29,109,40
0.27,0.03,0.7000000000000001,107,80
0.49,0.26,0.25,110,10
0.11,0.21,0.6900000000000001,55,90
0.51,0.09,0.4,96,30
0.15,0.35000000000000003,0.51,41,10
0.48,0.02,0.51,65,100
0.31,0.53,0.16,106,50
0.42,0.12,0.46,80,50
0.34,0.27,0.39,49,40
0.88,0.05,0.07,55,40
0.45,0.02,0.53,64,50
0.61,0.08,0.31,92,10
0.61,0.27,0.12,71,10
0.3,0.05,0.65,63,100
0.16,0.46,0.38,59,120
0.62,0.37,0.02,89,100
0.71,0.04,0.25,44,110
0.06,0.3,0.64,70,70
0.72,0.06,0.21,96,80
0.01,0.25,0.74,101,70
0.41000000000000003,0.04,0.55,71,30
0.58,0.41000000000000003,0.0,105,50
0.29,0.36,0.36,100,30
0.42,0.09,0.49,100,70
