,SMILES
2537,Nc1cc(N(=O)O)ccc1CCC(=NNc1ccc(Br)cc1)C(O)CC1c2ccccc2-c2ccccc21
2538,Cc1ccc(S(O)(O)NN=Cc2coc(CCc3cc(CNC(C)C(=O)O)c(N)cc3N(=O)O)n2)cc1
2539,CS(=O)(=O)Oc1ccc(-c2ccc3c(c2)C(=O)C3)cc1CCC1CC1
2540,CC12CCCC1C1CCC3CC(NCC(=O)O)(OC4CCCCC4)CCC3(C)C1CC2
2541,Cn1ncc2c(Nc3ccc(N=Nc4ccc(CCCC(C)(C)C(=O)O)cc4)cc3)ncnc21
2542,S=C(c1ccccc1-c1nc2c(ccc3c(NCc4cncn4)cccc32)nc1-n1c(=S)sc2ccccc21)N1CCCCC1
2543,Cc1n(C)c2cc(N(=O)O)ccc2n1OC(CN=Cc1cccc(C=NCC(Oc2ccc3c(c2)N(C)c2ccccc2S3)OC2(O)CCC3C4CCC5(C)CC(O)CCC5(C)C4CCC32C)c1)OCCCC12CCC(c3ccccc31)c1ccccc12
2544,CC(=NNC(N)=O)C(C)Cc1ccc(C2C(C#N)=C(N)Oc3c2c(Nc2ccc(Cl)c(Cl)c2)nn3C2(O)CCC3C4CCC5=CC(=O)CCC5(C)C4C(O)CC32C)cc1
2545,Cc1cc(C)c2c(N3N=C(C(F)(F)F)C(=NNc4cccc(C)c4C)C3=O)nn(N3N=C(c4ccc(N)cc4)CC3=O)c2n1
2546,NC(=O)C1=C(CCC2SC(=S)N(c3cccc4c(Br)ccc(N(=O)O)c34)C2=O)CCCC1
2547,CCCC(O)(CCC)CC(OOc1ccc2ccccc2c1)OOC(C)CC
2548,Cc1c(C)n(C(=O)c2c(-n3c(C)nc4ccccc4c3=O)cccc2C2(O)CCC3(C)C(CCC4C5CCC(=O)C5(C)CCC43)C2)c2ccccc12
2549,CC(=O)n1c(C2C(N)CC(Nc3ccccc3Cl)C(OC(Br)C(Br)N(O)c3ccccc3)C2O)c(O)c2ccc(N(=O)O)cc21
2550,N#CC(=NNc1ccccc1)C(=O)c1ccc(C=NNC(=O)C(=O)NN=Cc2ccc(N3N=C(C(F)(F)F)C(=NNc4ccc(F)cc4)C3=O)cc2)cc1
2551,CN1c2ccc(Cl)cc2C(C)(C)C1c1ccc(Cc2cccc3c2OCO3)c2c1C(=O)C2
2552,O=C(O)CCCOC1Cc2cc(Cc3cnc4cncnc4n3)c(N=Cc3ccccc3Cl)cc2N1
2553,CON(C)C(=O)n1nccc1NSC(N)N
2554,CCC1c2cc(Oc3ccc(OCc4cncn4)c4ccccc34)c(O)cc2CCN1C
2555,CC12CCC3C(CCC4(C)CC(O)(Oc5cc(C(=S)N6CCCCC6)ccc5Oc5ccc6nc(S(N)(=O)=O)sc6c5)CCC34C)C1CCC2O
2556,CC1=NC(C(=O)c2nc3ccccc3nc2Nc2ccccc2N(=O)O)=C(C)C1
2557,C#CC1(O)CCC2(C)C(CCC3C2CCC2(C)C(OC(=O)CC(C(=O)c4ccc(NN=C(C#N)c5nc6ccccc6n5C)cc4)C(CC(=O)c4c5c(c(C)c6c4CC6=O)C(=O)C5)C(=O)OC4C(=O)NC5=C(C4=O)C(c4ccc(Br)cc4)c4c(c6ccccc6oc4=O)O5)CCC32)C1
2558,O=C(CCCNNc1cccc2c(N(=O)O)cccc12)c1cccc2nccc12
2559,Cc1nccn1CCCSSC(C)(C)C
2560,CC(C)CC1c2cc(O)c(CC3OC(CC4C(=O)C5(C)CCC4C5(C)C)C(O)C(O)C3O)cc2CCN1C
2561,NC(CCSc1cc(=O)n2c(OC3Cc4ccccc43)csc2n1)=NS(N)(O)O
2562,CC(Cc1ncc2nccnc2n1)CC1CCN(C)CC1
2563,Cc1nc2cc3nc(C)c(-c4cc(C(=S)N5CCCCC5)ccc4O)cc3cc2cc1CCCCl
2564,CCCC(O)Cc1ccc(N(=O)O)cc1S(O)(O)Oc1ccc(NN(C(C)=O)c2ccccc2)cc1
2565,Cc1ccc(O)c(CC(C(=O)OC2(O)CCC3(C)C4CCC5(C)C(O)CCC5C4CCC3(C)C2)c2cc(C)nc3c(N=Nc4cc(Cl)ccc4Cl)c(N)nn23)c1
2566,CC(=O)N(Nc1ccccc1)c1ccc(C2(NC3=CC(=O)C=CC3=O)OCC(Cc3cc(Cl)c(N(=O)O)cc3N(=O)O)O2)cc1
2567,C=CC1CN2CCC1CC2OC1CC2C(C)C(=O)C3(C(O)CC4C(C)(C)CCCC4(c4cccc5c4C(=O)C5)C13)C2O
2568,Cc1cc(-c2cccc(C3CCC4C5C(O)CC6CC(O)CCC6(C)C5CC(O)C34C)c2C2CCC2S)n2nc(N)c(N=Nc3ccc(Cl)cc3Cl)c2n1
2569,CC(C)Nc1cc2c(cc1C1CCCCN1)CCN(C)C2C
2570,CCCCCCCCCCCC(=O)c1nn(-c2ccc3c(c2)NC(C)CC3)c(=NC(=O)c2cccc(I)c2)s1
2571,CC1=C(C(=O)C2CCCC3=C2NC(=S)NC3C(=O)C(=NNc2ccc(C)cc2C)C(=O)C(F)(F)F)CCCO1
2572,CC12CCC(O)CC1CCC1C2CCC2(C)C(Oc3cc4c(cc3N(=O)O)n3n(C5(C)Cc6ccccc6C(=O)O5)n43)CCC12
2573,c1ccc([PH](CCNCCON2CCCCC2)(c2ccccc2)c2ccccc2)cc1
2574,O=N(O)C(CC(Cl)=C(Cl)Cl)C1CCCCN1
2575,CC12CCC(C(c3ccc(-c4cc(Cl)c(Br)cc4Cl)c(O)c3)OC1=O)C2(C)C
2576,CCCC(O)n1c(C)cc2c(c1=O)C(c1ccc(-c3cc(Cl)c(Cl)cc3O)cc1)C(C#N)=C(N)O2
2577,CCCOC(=O)C(O)(Cn1c(C)cc2c(c1=O)C(c1ccccc1)C(C#N)=C(N)O2)c1nnc2ncccc12
2578,Clc1cc(Cl)c(-c2ccc3c(c2)=NC(C(Br)Br)C=3c2ccccc2)cc1Cl
2579,NC(=O)C(CO)NOS(O)(O)c1cc(N(=O)O)ccc1C#Cc1ccc(N(=O)O)cc1S(O)(O)ON1C(=O)CSC1=S
2580,O=c1nc2ccccc2nc(-c2nn(C3CO3)c(=NN=Cc3ccc(F)cc3)s2)c1NNc1cccc2ccccc12
2581,O=C1CC2OCC=C3CN4CCC56c7cc(-c8nnnn8)c(C(Br)CBr)cc7N1C5C2C3CC46
2582,CC1CC(C)(O)C(c2ccc3c(c2O)CN2CCC(=O)CC2C3O)C(C)C(c2ncccn2)C(C)C(=O)OC(CC2=C(C=NO)CCC2)C(C)(O)C(O)C(C)C1=O
2583,Cn1c(C(C#N)=NNc2ccc(-c3c4cc5c(=O)n(Oc6cccc7c6CC(O)C(O)C7)c(=O)c5cc4c(C4Cc5ccccc54)c4cc5c(=O)n(C6CCCCC6)c(=O)c5cc34)cc2)nc2ccccc21
2584,N#CC(=NNc1ccccc1N(=O)O)C(=O)c1ccc(NS(=O)(=O)c2ccc(N)cc2)o1
2585,Cc1ccccc1NC(Nc1ncc(N(=O)O)s1)C(O)c1cc(Cl)c(Cl)cc1O
2586,C=C1C(=O)C23C4CC5C(C)(C)CCC(OOC6(C#N)Cc7ccccc76)C5(C)C2C(ONc2nnc(S(N)(=O)=O)s2)CC1(O)C3OC(C)(C)O4
2587,CSC(SC)=C1CCCC(=C(SC)SC)C1C(CN=Cc1cccc(C=NCC(Cc2ccc(N(=O)O)cc2N(=O)O)OC2N=c3cc(N(=O)O)ccc3=C2O)c1)n1nc2ccccc2n1
2588,CCC(C)Oc1oc2ccccc2c1N1N=C(c2ccc(N(=O)O)cc2)CC1=O
2589,Cc1cc(N=Nc2ccccc2)c(-c2ccc(-c3ccccc3N)cc2Oc2cc(Br)ccc2O)cc1N(O)=Nc1ccccc1
2590,Nc1c(C=O)cnn1C1NC(OC2(C#Cc3ccccc3)Cc3ccccc32)C(=O)O1
2591,CC(=Nc1c(O)ccc2ccccc12)c1c(O)c2ccccc2n(N(COc2nnc3sc(=S)nn23)c2ccccc2C2(C)CCc3oc4c(Br)cc(Br)cc4c3-c3oc(C)cc32)c1=O
2592,Cc1ccnc(Nc2c(C(=O)CN(=O)O)ccc(-c3noc4c3C(=O)CC(C)(C)C4)c2C)n1
2593,Cc1cccnc1Nc1cc(N(=O)O)c(Cc2ccc3ccccc3c2)cc1N(=O)O
2594,C=C1C(=O)C23C(Oc4cc(N=Nc5ccc(N=Nc6ccccc6)cc5)c(C)cc4N=Nc4ccc(N=Nc5ccccc5)cc4)CC4C(C)(C)CCC(OCc5ccccc5O)C4(C)C2C(Oc2ccc(C)cc2O)CC1(ONc1ccccc1C)C3OC(=O)C(=NNc1ccccc1)C(=O)C(F)(F)F
2595,Cc1c(N=Nc2ccccc2)cc(NC(=O)C(C(F)(F)F)C(F)(F)F)cc1NCc1ccccn1
2596,Cc1cc(OC2CCC(C)CC2=O)c(C)cc1Oc1ccc2c(c1C)CC2C#N
2597,Nc1cc(N(=O)O)ccc1-c1ccc(CC2=C(C=NNc3ccc(N(=O)O)cc3N(=O)O)CCCC2)c2c1CC2=O
2598,O=N(O)c1ccc(C#Cc2ccc(N(=O)O)cc2S(O)(O)OCc2c(Cl)cccc2Cl)c(S(O)(O)OCC(=NO)c2cccc3ccccc23)c1
2599,Cc1ncnc1Cc1nn(OCC2c3ccccc3-c3ccccc32)c(=O)c2ccccc12
2600,Cn1c(COc2nc(C3C(=O)NC4=C(C3=O)C(c3ccc(Br)cc3)c3c(c5ccccc5oc3=O)O4)nc3nc4ccccc4n23)ccc2ccccc21
2601,O=C(O)C(=O)CN1C(=O)CCC1OCC(=O)n1c(=O)sc2ccccc21
2602,C=C1C(=O)C23C4CC5C(C)(C)CCC(OCc6c(C)nnc6C)C5(C)C2C(Oc2cccc(N(=O)O)c2)CC1(O)C3OC(C)(C)O4
2603,C=C1C(=O)C23C(c4cc(N(=O)O)ccc4O)CC4C5(C)CCCC4(COC5Oc4cccnc4)C2C(OOc2ccc(O)cc2)CC1C3ONC(C)(C)C
2604,CON(C)C(=O)C(CN=Cc1cccc(C=NCC(CCC(C)C)Oc2ccccc2C2(C)CCc3oc4ccc(Br)cc4c3-c3oc(C)cc32)c1)OS(C)(O)O
2605,N#Cc1ccc2c(c1)N(c1cccc(-c3cc4ccccc4cn3)c1C=Nn1c(S)nnc1N1C(=O)c3ccccc3NS1(=O)=O)c1ccccc1S2
2606,CC(=O)C(C(=O)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C)C(=O)N1N=C(C(F)(F)F)C(=NNc2cccc(N(=O)O)c2)C1=O
2607,Cn1nnc2c1ccc(=O)n2OCCCC(=O)C1CCC2C3CCC4=CC(O)CCC4(C)C3CCC12C
2608,CC(C)CNNc1ccc2cc(N3c4cc5c(cc4CCC3C)NC(C)CC5)ccc2c1
2609,CCCCCCCCCCCCC(C(=O)NN)C1C(c2csc(C(C#N)=NNc3cccc(C)c3)n2)OC(NC2=C(Cl)C(=O)c3ccccc3C2=O)C(O)C1O
2610,Cc1cc2c(c(-c3ncccc3Cc3ccc(N(=O)O)cc3S(O)(O)O)c1)C(=O)C2
2611,Cc1cc2c(o1)-c1c(oc3c(Br)cc(Br)cc13)CCC2(C)c1ccc(C2CCc3ccccc3N2C(=O)C(=NNc2cc(Cl)ccc2Cl)C(=O)C(F)(F)F)cc1
2612,CC(O)(CCO)CCCC(=O)NN
2613,CC(=O)CC(Cc1ccc(C#N)cc1N(=O)O)(Nc1ccccc1C)n1ccnc1
2614,CC(C)(C)OC1C=Cc2cc(C(C#N)C#N)ccc2N1
2615,CC(=O)C(=O)c1cc(NC(CO)C(N)=O)c(Cc2ccc(F)cc2)cc1-n1cnc2c(N)nccc21
2616,CCCCC(CC)COc1nnc(SCc2cc3ccccc3oc2=N)n1OCCCC(C)(C)C(=O)O
2617,CNC(=NC#N)Nc1nn(-c2c(C)c3ccccc3n2C)c2c1C(c1ccccc1Cl)C(C#N)=C(N)O2
2618,CO[PH](O)(NC(CCC(=O)OC(C)C)C(=O)Cn1ccnc1C)C(C)NC12OC(C)(C)OC1CC1C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC12C
2619,CN(C)(CN1CCOCC1)c1nc2ccccc2nc(=O)c1NNc1ccc2ccccc2c1
2620,CC12CCC(=O)C=C1C(OC1C=C(c3ccccc3)N=N1)CC1C2CCC2(C)C(C3CCCC(=NO)C3)CCC12
2621,C=C(Br)CNC(=Nc1ccc(-c2ccc(S(C)=O)cc2)cc1Nc1ccc2c(c1C)CC2C#N)Nc1ncnc(N)n1
2622,CCC(C)CC(O)CNc1ccc(C2(C)CCc3oc4ccc(Cl)cc4c3-c3oc(C)cc32)cc1
2623,CCCCCC(=O)Nc1c(CC2OCC3OC(O)C(O)C(O)C3O2)c(NC2CCC3C4CCC5=CC(O)CCC5(C)C4CCC23C)cc(NC2CCC3C4CCC5CCCCC5(C)C4CCC23C)c1Cc1ccc(Br)c2c(Br)cccc12
2624,O=N(O)C(Br)C(Br)c1cccc(S(O)(O)On2c(=S)sc3ccccc32)c1
2625,CC1CSC(CC(=O)C2=C(C(=O)C34CC5CC(CC(C5)C3)C4)N=NC2C)S1
2626,CC(S)C(=O)c1cc2c(cc1OOS(O)(O)c1ccccc1)C(C)N(C)CC2
2627,C=C1C(=O)C23C(NS(=O)(=O)c4ccc(C)cc4)CC4C5(C)CCCC4(COC5Oc4cc(Br)cc(N(=O)O)c4O)C2C(ON2N=C(c4ccc(N(=O)O)cc4)C(=NO)C2=O)CC1C3Oc1nnc(C)c1C
2628,Oc1cc(-c2ccc(Cc3ccc4ccccc4n3)c(O)c2)c2cc(Br)cc(Br)c2n1
2629,Cc1cc2c(o1)-c1c(oc3c(Br)cc(Br)cc13)CCC2(C)c1ccc(-c2ccc(C=Nn3c(S)nnc3-c3ccc4c5c(ccc(N(=O)O)c35)CC4)cc2)cc1
2630,Cc1ccc(C)c(NN=C(C#N)c2nc(OC3C(C)C(=O)OC(c4csc(C(C#N)=NNc5ccc(O)cc5)n4)C(C)(O)C(O)C(C)C(=O)C(C)CC(C)(O)C(N4CCCCC4)C3C)cs2)c1
2631,Cc1cccc(C)c1N(c1ccc(C=O)c(C)c1C)C1C2=C(CCCC2)OC(=O)C1(C)C
2632,Cc1cc(OC2C(Oc3cc(C)on3)C(C)OC(N3c4ccccc4C(C)(C)C34C=Cc3cc(N(=O)O)ccc3O4)C2ONc2cc(=O)oc3ccccc23)nn1
2633,Cc1nc(NN(c2ccc(N=Nc3ccccc3)cc2)S(=O)(=O)c2ccc(N)cc2)nc(Cl)c1C
2634,CC1CCc2cc(N(=O)O)c(N(Oc3cccc4ccccc34)C3CCCCC3)cc2N1
2635,NCCCCC(NC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(=O)CC(=NNC(N)=O)c1ccccc1
2636,Clc1ccc(Cl)c(Nc2ccc3nc(SNc4ncccn4)sc3c2)c1Cl
2637,CC(C)C(NCCCC(=O)C1OC(C)C(O)C(N)C1O)C(=O)O
2638,O=C(O)C(CO)Nc1ccc(N=c2cc(CC(=NO)c3ccc4ccccc4c3)sc(Cc3cc4ccccc4cn3)c2)cc1
2639,CC1(C)CC(=O)C2=C(C1)Nc1ccc3ccccc3c1C2c1ccc(OC=CC(=O)CCOC=O)cc1
2640,CC(OCC1CO1)C1Cc2ccccc21
2641,C=C1C(=O)C23C4CC5C(C)(C=O)CCCC5(C(=O)O4)C2C(Oc2ccc(C=NN=Cc4ccc(-c5c6c(oc7c5CCCC7)CCCC6)c(C5(O)CCC6C7CCC8(C)CC(O)CCC8(C)C7CCC65C)c4)cc2C2C(=O)Nc4ccccc42)CC1C3O
2642,Cc1nnc(C2CCC3(CC2)Cc2cc(N4CCCCCC4=O)ccc2C3=O)s1
2643,CCCCC1=NC2(CCCC2)C(=O)N1CC(COC1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C)C(=O)OCC(=O)CC(C)(C)C
2644,C=C1C(=O)C23C(Oc4csc5c(Cl)cccc45)C1CC(OCc1cnc4ccccc14)C2C12CCCC(C)(C(On4c(=O)c(N)c(C)n4C)OC1)C2CC3C12CCC(C)(O1)C(=O)OC2=O
2645,CCC(N)Cc1cc(C(=O)C2=CN=NC2C)sc(=Nc2ccc(OC3CCCC3)cc2)c1
2646,CC12CCC(=O)CC1CCC1C2CCC2(C)C1CCC2(O)c1cccc(ON2CCCCS2(O)O)c1
2647,CC1(C)OC(=O)C(=NNc2ccc(N3CCC(Cn4cncn4)CC3)cc2)C(=O)O1
2648,CN1C(C(=O)C2=C(C(=O)C(=O)CO)Cc3cc4c(cc3C2)CC(C(=O)c2cc3ccccc3cn2)=C(C(=O)C(Cl)Cl)C4)CCC2CCCCC21
2649,Cc1cc(OC(CCC(=O)C(C)C)n2ncc(C=O)c2N)n2nc(N)c(N=Nc3cc(Cl)c(Cl)cc3Cl)c2n1
2650,CC12CCC3(CC1CCC1C2CCC2(C)C(OC4C(=O)N(C(=O)C(Cl)Cl)N=C4c4ccc(NC5C(C#N)=C(N)SC(N)=C5c5nc6ccccc6s5)cc4)CCC12)OCCO3
2651,O=C(Nc1nc(NC2CCCCN2)nc(-c2ccccc2I)n1)C(Br)(C(F)(F)F)C(F)(F)F
2652,C#CCC(c1ccccc1-c1cc2ccccc2oc1=S)c1cccc(Cl)c1Cl
2653,Cc1c(C)c(C)c(Cc2nnc3cc(-n4c(=O)c5c(C)nc(N)nc5c5ccccc54)c(-c4cc(Cl)ccc4Cl)cc3c2-c2c(O)c(O)c3c(c2O)C(=O)C(=O)C2C(C)(C)CCCC32C)c(C)c1C
2654,CC(=NNC(N)=O)C(=O)C(C)CNC1C(Nc2csc(C(C#N)=NNc3ccccc3C)n2)C2CCC1(C)C2(C)C
2655,NC(=O)NN=C(CN1C(=O)c2ccccc2C1=O)Oc1cc(Cl)ccc1N=NC1SC(=S)NC1=O
2656,CCCCC1=NC2(CCCC2)C(=O)N1Cc1oc2cc(OC(Br)C(Br)N(O)c3ccccc3)cc(Oc3ccc(F)cc3)c2c(=O)c1ONc1cccc(Cl)c1
2657,CC1=CCC(Oc2ccc(C=NN=Cc3ccc(OC(=O)CN)c(-c4cc5ccccc5ccc4=O)c3)cc2Cc2ccccc2C=NNc2ccccc2)C1(C)C
2658,O=C1c2ccccc2NS(=O)(=O)N1CCCCCCOc1ccc2ccccc2c1
2659,O=C1C(c2ccccc2)=N(O)c2cc(N(=O)O)c(COS(O)(O)c3cc(N(=O)O)ccc3CSc3ccccc3)cc21
2660,Nc1nccc2c1ncn2-c1cc(CCc2cccc(N(=O)O)c2)cc(Oc2nc(Cl)nc(Cl)n2)c1
2661,N#CCCc1cc(S)cc(C(=O)C(C#N)=NNc2ccccc2N(=O)O)c1O
2662,CC12CCC(O)CC1C(O)CC1C2CC(O)C2(C)C1CCC2C(c1nnc2n1N=C(c1ccccc1)CS2)C(O)C(O)C(O)CO
2663,Cc1cc(C(=O)CC(C(=O)Cc2cc(C)c(N(=O)O)cc2N(=O)O)C(CC(=O)c2ccc3c(c2)NC(C)CC3)C(=O)Nc2nnc(C)s2)n2nc(N)c(N=Nc3cccc4ccccc34)c2n1
2664,C#CC1(On2nccc2Cn2cnc3c(N)ncnc32)CCC2C3CCC4=CC(=O)CCC4C3CCC21C
2665,Cc1ccc2c(c1CN(OC1CC3C(C)C(=O)C4(C(O)CC5C6(C)CCCC5(C(O)OC6)C14)C3O)c1ccc(CC(=O)C(C(N)=S)=C3NN=C(c4ccccc4O)O3)cc1)CCC1C2CCC2CCCCC21C
2666,Cc1ccccc1-c1cc(On2cncn2)c2ccccc2c1
2667,CC12CCC3C(C(=O)CC4CC(OC5CC6(CN5Cc5ccc7c(c5)OCO7)SCCS6)CCC43C)C1CCC2=O
2668,CC1(C)C(CC(=O)C2CC(=O)c3ccccc32)=N(Cc2c(N)c3ccccc3oc2=O)c2ccccc21
2669,CC(C)(C(=O)O)C(=O)C(Cl)Cc1ccc(N)c(Cl)c1
2670,Cc1cc(-c2ccnn2C)nn1C(=O)C(O)CCN
2671,CC(CC(=O)Cn1c(=O)n2n(c1=O)C(C(=O)O)C=CC2)n1ccnc1N(=O)O
2672,Cc1nnc(C)c1CN1N=C(C(F)(F)F)C(=NNc2c(C)n(C)n(N3N=C(C(F)(F)F)C(=NNc4ccc(Br)cc4)C3=O)c2=O)C1=O
2673,CN1CCc2cc(Cc3cc4c(cc3N=Cc3ccccc3Cl)NC(C3NC(=O)c5cc(S(N)(=O)=O)c(Cl)cc5N3)C4)c(O)cc2C1
2674,NC(CCc1cc([PH](O)(c2ccccc2)c2ccccc2)cc(-c2ccc(NN=C3C(=O)NC(=O)NC3=O)cc2)o1)C(=O)O
2675,Cc1cc(C2CCCCN2)n2nc(-c3cccc4c3CC(O)C(O)C4)nc2n1
2676,CC12CCC3C(CC(Cl)C4(O)CC(=O)CCC34C)C1CCC2c1c(Oc2cccc3c(=O)c(=O)c23)ccc2c3ccccc3c3ccccc3c12
2677,CC(=NCC(O)CO)c1c(O)c2ccccc2n(-c2cc3c(cc2C2CCC2S)C24CCN5CC6=CCOC7CC(=O)N3C2C7C6CC54)c1=O
2678,C#CC1(ONc2cc(OC3=CC(c4ccccc4)c4ccccc43)c(Nn3c(=O)c(C(C)=NC(C)CC)c(O)c4ccccc43)cc2-c2cc(N(O)=Nc3ccccc3)c(C)cc2N(O)=Nc2ccccc2)CCC2C3CCC4=CC(=O)CCC4C3CCC21C
2679,O=C(CO)c1oc2ccc(Cl)cc2c1Nc1ccc(Cl)c(Cl)c1
2680,CC(=O)N1N=C(c2ccc3ccccc3c2)CC1C1C(C(=O)Cc2ccc(N(=O)O)cc2S(O)(O)O)=C(C)NC(C)=C1C(=O)C1C(O)=C(C(N)=O)C(=O)C2(O)C(O)=C3C(=O)c4c(O)cccc4C(C)(O)C3C(O)C12
2681,Nc1ccccc1C(N)c1nnc(S)n1N=Cc1ccc(N(=O)O)cc1
2682,CC1=CC2C(CCC3(C)C2CCC3(C)c2c(C(C)C3=NCCN3)ccc3c2C(=O)OC3C2c3c(cc4c(c3N3C(=O)CSC3=S)OCO4)CCN2C)C2(C)CCC(=O)C=C12
2683,CCCCCn1nc(-c2nnc(S)n2N=Cc2ccccc2)cc1C
2684,CC12CCC3C(CC=C4CC(Oc5nnc(S)n5NC(=O)Nc5c(F)cccc5F)CCC43C)C1CCC2=O
2685,CC12CCC3C(CCC4CC(C5CCC6C7C(OC8CCC9C%10CCC%11CC(O)CCC%11(C)C%10CCC89C)CC8CC(=O)CCC8(C)C7CC(=O)C56C)CCC43C)C1CC(=O)C2
2686,Cc1ccnc(OC(C)Oc2noc3c2C(=O)CC(C)(C)C3)n1
2687,CC(=O)CC(=O)Cc1cn(C)c2ccc(NOS(O)(O)c3ccccc3)cc12
2688,CC(OC1CCC2(C)C(C1)CC(Oc1c(F)cccc1F)C1C2CCC2(C)C(C3CCC4(C)C(CCC5C6CCC(O)C6(C)CCC54)C3)CCC12)N(O)C(N)=O
2689,Cc1cc2c(o1)-c1c(oc3c(Br)cc(Br)cc13)CCC2(C)c1ccccc1C1c2ccccc2C(=O)C1C(O)C(C)C
2690,O=C1C(=NNc2ccccc2)C(c2ccc(N(=O)O)cc2)=NN1C(=O)C1=C(NCCCC23CCC(c4ccccc42)c2ccccc23)Oc2c(c(=O)oc3ccccc23)C1c1ccc(Br)cc1
2691,CCCCCCCCC(=O)C(CCC(C)=NNC(N)=O)c1cc(Br)ccc1O
2692,CCCCCCCCCCCCCCCCCC(=O)C1N=NC(N=Cc2ccc(NS(=O)(=O)c3ccc(N)cc3)cc2)=N1
2693,CC(O)Oc1ccc(C2CCC3C4C(=O)CC5CCCCC5(C)C4CC(=O)C23C)cc1Cl
2694,CC1=c2ccccc2=NC1C1C(NNc2ccc(N(=O)O)cc2Cl)CC(N)C(c2ccc(O)cc2O)C1O
2695,O=C1C=CC(=O)C(Nc2cc([PH](O)(c3ccccc3)c3ccccc3)cc(CO)o2)=C1
2696,O=C1C=C(Cc2nn(CCC(=O)NNc3ccccc3)c(=NN=Cc3ccco3)s2)CCC1
2697,Cc1cccc(CC2(c3cncn3)CCC(=O)NC2=O)c1C
2698,C#CC1(O)CCC2(C)C(CCC3C2CCC2(C)C(OC(CN=Cc4ccc(C=NCC(OC5CC6C7OC7C(C5)N6C)C5(O)CCC6C7CC(C)C8=CC(=O)C=CC8(C)C7C(O)CC65C)c(N(=O)O)c4)C4CCC5CCCCC5N4C)CCC32)C1
2699,CC1=NNC(=N)Nc2c1c(=O)n(-c1cc(C)nc3nc(CC4=C(C)N=N=C4C)nn13)c1ccccc21
2700,C=C1C(=O)C23C(OOC4CCC5C6CCC7CC(=O)CCC7(C)C6CCC45C)CC4C(C)(C)CCC(Oc5cc6c(cc5S(N)(O)O)S(O)(O)NCN6)C4(C)C2C(On2nc(Br)c4c(=O)n(N)cnc42)CC1(On1c(=O)c(C(C)=Nc2ccccc2)c(O)c2ccccc21)C3OCC(C)C(=O)O
2701,O=C1OC2(CCCCC2)OC1C(Oc1cc(C(=S)N2CCCCC2)ccc1O)(c1ccccc1Cl)n1cnc2c(O)ncnc21
2702,CC(=O)N(Nc1ccc(NSC=CCl)cc1)c1ccc(N=Nc2ccc(Nc3cccc(S(O)(O)N(C)C)c3)cc2)cc1
2703,CCC(C)N=C(C)c1c(O)c2ccccc2n(C2CC(C3CCCC3S)N(C(=S)NC(=O)N(C)OC)C2)c1=O
2704,O=C1C(Nc2cccc3ccccc23)NC(=S)N1Cc1ccc(O)c(N(=O)O)c1
2705,O=C(CP(=O)(O)O)Nc1ccc(C#Cc2ccc(NOc3ccc(Cl)cc3O)cc2)cc1
2706,CC(C)(CCc1nn(CC(=O)O)c(=O)n1C(N)=O)C(=O)O
2707,CC12CCC3C(CCC(SC(=NNc4ccccc4)C(N)=NNc4ccccc4)C3(C)C3C=COC(=O)c4ccccc4C3)C1CCC2=O
2708,C#CC1(OC(=O)NNC(=O)N2NC(=O)CC2=O)CCC2C3CCC4=CC(=O)CCC4C3CCC21C
2709,Cc1cccc(C)c1N(CCN1C(=O)c2ccccc2N(C)c2ccccc21)c1cc(Br)cc(Br)c1O
2710,CC(S)C(=O)Nc1ccc(S(O)(O)c2ccc(Nc3csc(N=C(N)N)n3)cc2)cc1
2711,C#CCn1cc(-c2ccccc2NN=C2C(=O)NN=C2C(F)(F)F)c(=O)c2ccc(C)nc21
2712,CC(C#Cc1ccccc1)c1nn(OC2CCCC2)c(=NN=Cc2ccco2)s1
2713,N#CC1C(=O)CC(=O)CC1Nc1ccccc1-c1cc(Cl)c(Cl)c(Cl)c1Cl
2714,CCOc1cccc(S(O)(O)NNC(C(=O)O)C(C)CC)c1
2715,CC(=O)C(C(=O)CCc1cc(C)c(N)cc1N)C(=O)C(=O)C1=CC(C)N=N1
2716,CCCCCCCCCCOC1C(C(=O)c2ccccc2C2(C)CCc3oc4c(Br)cc(Br)cc4c3-c3oc(C)cc32)=C(C)NC(C)=C1C(=O)n1ncc(C=O)c1N
2717,N#CC1=C(N)Oc2c(c(SCC(=O)O)nn2Cn2ccnc2)C1c1ccc(Cl)cc1
2718,Cc1ccn(O)cc1Cc1ccc(CNC2CC3CC2C2CCCC32)c(N(=O)O)c1
2719,CCCC(C)OC(=O)C(Cl)(CNc1cccc2c(N(=O)O)cccc12)C(=O)c1csc(C(C#N)=NNc2cccc(N(=O)O)c2)n1
2720,CC1=NN(C2C(=O)Nc3ccccc32)C(=O)C1c1cc(Br)cc(Br)c1O
2721,CC1(C)CC(=O)C2=C(C1)Nc1c(ccc3ccccc13)C2c1ccc(Cc2nccc3cc(OC4CCC5(C)C6CCC7(C)C(=O)CCC7C6C(=O)CC5(C)C4)c(O)cc23)cc1
